content,clean_emoji,language
App-nya enak buat konsul dokter buat berobat + suka deh sm Health Tools-nya. Jd semangat jaga kesehatan.,application-nya enak buat konsul dokter buat berobat + suka deh sm health tools-nya. jd semangat jaga kesehatan.,id
"agak cerita dikit, jd keluarga saya tuh terbilang pd sehat2 bgt dah dan jaraaang gt ada yg ke dokter jdnya saya takut di-judge kalo ketauan ke dokter pdhl lg butuh bgt:"" tp syukurnya saya nemu app ini jdnya bisa scr online deh konsul dokternya lega sekalii thanks klikdokter udah bantu saya bgt!","agak cerita dikit, jd keluarga saya tuh terbilang pd sehat2 bgt dah dan jaraaang gt ada yg ke dokter jdnya saya takut di-judge kalo ketauan ke dokter pdhl lg butuh bgt:"" tp syukurnya saya nemu application ini jdnya bisa scr online deh konsul dokternya lega sekalii thanks klikdokter udah bantu saya bgt!",id
"Sesimple itu konsul kesehatan di Klikdokter. Tinggal buka aplikasinya, pilih dokter yg sesuai sama keinginan kita, terus udh bisa dimulai deh konsul kesehatannya..","sesimple itu konsul kesehatan di klikdokter. tinggal buka aplikasinya, pilih dokter yg sesuai sama keinginan kita, terus udh bisa dimulai deh konsul kesehatannya..",id
"Dokter di Klikdokter tuh superrrrr ramahhh tiap konsul ga pernah lg deh berasa canggung awkward gitu, da best deh","dokter di klikdokter tuh superrrrr ramahhh tiap konsul ga pernah lg deh berasa canggung awkward gitu, da best deh",id
"Seumur2 cuma taunya app dokter buat manusia aja, eh rupanya bisa jg buat hewan begitu pakai klikdokter. Jd ga susah lg deh saya sm kucing peliharaan kl perlu konsul...","seumur2 cuma taunya application dokter buat manusia aja, eh rupanya bisa jg buat hewan begitu pakai klikdokter. jd ga susah lg deh saya sm kucing peliharaan kl perlu konsul...",id
"Klikdokter menjiwai namanya bgttt tinggal klik2 aja langsung deh tuh ""ketemu"" dokternya lwt chat, konsul trs dapet deh kiriman obatnya👍","klikdokter menjiwai namanya bgttt tinggal klik2 aja langsung deh tuh ""ketemu"" dokternya lwt chat, konsul trs dapet deh kiriman obatnya",id
selama ini suka parno kalo ke dokter sendirian tp skrg ga perlu parno lg soalnya ada aplikasi klikdokter cukup lewat chat lgsg dapet hasil diagnosa dan resep obatnya<3,selama ini suka parno kalo ke dokter sendirian tp skrg ga perlu parno lg soalnya ada aplikasi klikdokter cukup lewat chat lgsg dapet hasil diagnosa dan resep obatnya<3,id
"Pilih klikdokter soalnya bisa konsultasi gratis, tapi setelah diupdate malah harus bayar. Gak bisa dibalikin lagi fitur konsul gratis ke dokternya?","pilih klikdokter soalnya bisa konsultasi gratis, tapi setelah diupdate malah harus bayar. gak bisa dibalikin lagi fitur konsul gratis ke dokternya?",id
Susah banget buat chat konsulnya. Udah bayar 50rb dokternya traffic. Pilih yang 30rb eh sisanya ga balik lagi. Pilih lagi yang 50rb karena yang tadi 30rb traffic lagi. Masa harus nambahin lagi sih. Anehhh,susah banget buat chat konsulnya. udah bayar 50rb dokternya traffic. pilih yang 30rb eh sisanya ga balik lagi. pilih lagi yang 50rb karena yang tadi 30rb traffic lagi. masa harus nambahin lagi sih. anehhh,id
"Yang terpenting dari aplikasi kesehatan menurut gue yaa yg ga ribet alias mudah digunakan, dan gue memilih pake Klikdokter karena friendly user","yang terpenting dari aplikasi kesehatan menurut gue yaa yg ga ribet alias mudah digunakan, dan gue memilih pake klikdokter karena friendly user",id
"Zaman sekarang apa-apa serba digital, termasuk berobat pun udah bisa digital. Aku sih lebih milih pake Klikdokter, karena udah terbukti pelayanannya bagus","zaman sekarang apa-apa serba digital, termasuk berobat pun udah bisa digital. aku sih lebih milih pake klikdokter, karena udah terbukti pelayanannya bagus",id
Diupdate mlh chat dokter jd berbayar semua 😩,diupdate mlh chat dokter jd berbayar semua,id
"Masukan. Kalau nambah anggota keluarga harusnya tidak perluada nomor hape, kalau anak balita yang di daftarkan gimana caramya.","masukan. kalau nambah anggota keluarga harusnya tidak perluada nomor hape, kalau anak balita yang di daftarkan gimana caramya.",id
top banget klikdokter. gak pernah nyesel pake aplikasi ini dari awal karena sesimple tapi selengkap itu fiturnya jugaa,top banget klikdokter. gak pernah nyesel pake aplikasi ini dari awal karena sesimple tapi selengkap itu fiturnya jugaa,id
Pengalaman terbaik dibanding apps sebelah 🙏,pengalaman terbaik dibanding application sebelah,id
You should Try now...,you should try now...,en
"Kenapa sekarang tidak gratis lagi? Padahal dulunya saya pengguna setia klikdokter. Tapi semenjak konsultasi berbayar, saya uninstall soalnya saya juga tidak ada biaya buat konsultasi.","kenapa sekarang tidak gratis lagi? padahal dulunya saya pengguna setia klikdokter. tapi semenjak konsultasi berbayar, saya uninstall soalnya saya juga tidak ada biaya buat konsultasi.",id
Abis di update malah ga bisa dibuka sama sekali apknya :(,abis di update malah ga bisa dibuka sama sekali apknya :(,id
"gue selalu langganan klikdokter sih soalnya beda sama yang lain ga neko neko, aplikasinya mudah dipake, harga terjangkau, terus respon dokternya juga ramah","gue selalu langganan klikdokter sih soalnya beda sama yang lain ga neko neko, aplikasinya mudah dipake, harga terjangkau, terus respon dokternya juga ramah",id
"paling sukanya butuh apa aja dan kapanpun selalu ada nih kalau klikdokter, keren banget deh","paling sukanya butuh apa aja dan kapanpun selalu ada nih kalau klikdokter, keren banget deh",id
"Pernah tengah malem asma kambuh tp takut bgt buat ke rs jam segitu. Dibantuin kaka konsul ke dokter di klikdokter, keren bgt masih standby dan lgsg di bantuin. Bener bener terbaik deh","pernah tengah malem asma kambuh tp takut bgt buat ke rs jam segitu. dibantuin kaka konsul ke dokter di klikdokter, keren bgt masih standby dan lgsg di bantuin. bener bener terbaik deh",id
"sempet ragu sama telemed karena kayak gimana ga kebayang gt konsul online se ngebantu apa. direkomendasiin temen pake klikdokter, eh super puas bgt pelayanannya, mana harganya lebih terjangkau lg","sempet ragu sama telemed karena kayak gimana ga kebayang gt konsul online se ngebantu apa. direkomendasiin temen pake klikdokter, eh super puas bgt pelayanannya, mana harganya lebih terjangkau lg",id
"klikdokter juara bgt sih, udah sering konsul disini ga pernah tuh nemu dokter yang judes.","klikdokter juara bgt sih, udah sering konsul disini ga pernah tuh nemu dokter yang judes.",id
"senyaman itu pake klikdokter, semua bisa dilakuin lewat handphone aja, obat juga tinggal pesen dan nanti bakal dianter sampe rumah","senyaman itu pake klikdokter, semua bisa dilakuin lewat handphone aja, obat juga tinggal pesen dan nanti bakal dianter sampe rumah",id
asik banget di klikdokter buat janji temu sama dokter bisa lewat aplikasi jadi ga pake ribet,asik banget di klikdokter buat janji temu sama dokter bisa lewat aplikasi jadi ga pake ribet,id
"ga perlu worry pas musim pancaroba, tinggal konsul ke dokter dan beli obat di aplikasi klikdokter langsung","ga perlu worry pas musim pancaroba, tinggal konsul ke dokter dan beli obat di aplikasi klikdokter langsung",id
"awalnya dikenalin sama temen, eh lama2 jadi ketagihan saking mudahnya","awalnya dikenalin sama temen, eh lama2 jadi ketagihan saking mudahnya",id
"mau sungkem sama yang bikin klikdokter, bener bener mempermudah aku ngejaga kesehatan banget","mau sungkem sama yang bikin klikdokter, bener bener mempermudah aku ngejaga kesehatan banget",id
aplikasi tdk ribet dan pelayanan memuaskan,aplikasi tdk ribet dan pelayanan memuaskan,id
dokternya bener bener ngedengerin dan jawab pertanyaan aku dengan super sabar,dokternya bener bener ngedengerin dan jawab pertanyaan aku dengan super sabar,id
"dokternya bener bener ngehargai waktu konsul, responnya cepat dan lengkap","dokternya bener bener ngehargai waktu konsul, responnya cepat dan lengkap",id
"konsul di klikdokter mudah banget dan efektif, gak ribet, nyaman juga","konsul di klikdokter mudah banget dan efektif, gak ribet, nyaman juga",id
Semoga dokternya ga bosen bosen aku konsulin haha,semoga dokternya ga bosen bosen aku konsulin haha,id
"jam 4 subuh masih ada dokter yang praktek buat konsultasi, salut banget","jam 4 subuh masih ada dokter yang praktek buat konsultasi, salut banget",id
"aplikasi yang bermanfaat banget, aku jadi dapet banyak info tentang kesehatan","aplikasi yang bermanfaat banget, aku jadi dapet banyak info tentang kesehatan",id
"Wow sangat canggih sekali klikdokter, bisa tebus resep. Fasilitas kesehatan terbaik deh","wow sangat canggih sekali klikdokter, bisa tebus resep. fasilitas kesehatan terbaik deh",id
Fitur reguler chatnya sangat membantu disaat tidak punya uang dan ingin chat ke dokter. Mantap.. Thanks KlikDokter,fitur reguler chatnya sangat membantu disaat tidak punya uang dan ingin chat ke dokter. mantap.. thanks klikdokter,id
"Pake klikdokter karena direkomendasikan temen, ganyesel karena harganya worth it banget sama pelayanan yg aku dapetin","pake klikdokter karena direkomendasikan temen, ganyesel karena harganya worth it banget sama pelayanan yg aku dapetin",id
"pas ortu kena covid, sy order paket isoman di klikdokter utk bantu pemulihan. vitaminnya lengkap dan ada trs, ortu jg gak perlu keluar rumah. alhamdulillah skrg keduanya sdh sehat kembali","pas ortu kena covid, sy order paket isoman di klikdokter utk bantu pemulihan. vitaminnya lengkap dan ada trs, ortu jg gak perlu keluar rumah. alhamdulillah skrg keduanya sdh sehat kembali",id
"sudah bayar, tapi ketika mulai chat malah error gak bisa chat konsul sama sekali. hilang deh duitnya","sudah bayar, tapi ketika mulai chat malah error gak bisa chat konsul sama sekali. hilang deh duitnya",id
"ga cuman dokter umum, dokter spesialis pun selalu ready setiap waktu. goodjob klikdokter","ga cuman dokter umum, dokter spesialis pun selalu ready setiap waktu. goodjob klikdokter",id
"kemarin aku sekali sekalinya nyoba konsul vc di klikdokter saking gakuatnya ngetik, dokternya baik puolllll, ngejelasinnya sabar banget dan gampang dipahami","kemarin aku sekali sekalinya nyoba konsul vc di klikdokter saking gakuatnya ngetik, dokternya baik puolllll, ngejelasinnya sabar banget dan gampang dipahami",id
eh demi apasih klikdokter bisa tebus resep lewat aplikasi? jadi gampang bgt ih suka,eh demi apasih klikdokter bisa tebus resep lewat aplikasi? jadi gampang bgt ih suka,id
ngerasa lebih efektif sih pake layanan ini buat konsul sm dokter untuk pertama kalinya jd nggak perlu ngantre yg nunggu berjam jam gitu,ngerasa lebih efektif sih pake layanan ini buat konsul sm dokter untuk pertama kalinya jd nggak perlu ngantre yg nunggu berjam jam gitu,id
"harga sangat ekonomis ditambah banyak promo lainnya. pelayanannya sangat memuskan, apalagi 1 aplikasi tuh fiturnya lengkap bgt","harga sangat ekonomis ditambah banyak promo lainnya. pelayanannya sangat memuskan, apalagi 1 aplikasi tuh fiturnya lengkap bgt",id
"responnya cepat, saran jangan jelas dan mudah dipahami. harga layananya juga murah dan lengkap fiturnya","responnya cepat, saran jangan jelas dan mudah dipahami. harga layananya juga murah dan lengkap fiturnya",id
"aplikasinya gampang dipake, layananya oke gercep, harganya juga murah ditambah selalu ada promo juga","aplikasinya gampang dipake, layananya oke gercep, harganya juga murah ditambah selalu ada promo juga",id
"semenjak download aplikasi ini aku jd lebih care sama kesehatan badanku, suka baca artikel yg ada di dalemnya plus suka konsul lsg sama dokternya kalau masih bingung","semenjak download aplikasi ini aku jd lebih care sama kesehatan badanku, suka baca artikel yg ada di dalemnya plus suka konsul lsg sama dokternya kalau masih bingung",id
Penjelasan dokternya rinci bgt dan oke sekali. Dokternya ramah dan malam pun masih banyak yang online.,penjelasan dokternya rinci bgt dan oke sekali. dokternya ramah dan malam pun masih banyak yang online.,id
solusi yg pas banget buat konsul online dgn harga miring. dokter spesialisnya banyak dan ready semua,solusi yg pas banget buat konsul online dgn harga miring. dokter spesialisnya banyak dan ready semua,id
sbg anak kostan sering panik klu sakit sendiri tp alhamdulillah smjak pake ini jadi tetep tenang wlau sendiri,sbg anak kostan sering panik klu sakit sendiri tp alhamdulillah smjak pake ini jadi tetep tenang wlau sendiri,id
jadi andalan sih kalau aku butuh saran dokter yang cepet karna cuma di sini yg dokternya selalu standby dan responsif bgt,jadi andalan sih kalau aku butuh saran dokter yang cepet karna cuma di sini yg dokternya selalu standby dan responsif bgt,id
"Aplikasi sangat mudah digunakan, banyak fitur dan tidak membingungkan. Jika butuh sangat rekomen untuk di download.","aplikasi sangat mudah digunakan, banyak fitur dan tidak membingungkan. jika butuh sangat rekomen untuk di download.",id
this app is very helpful. akses nya sangat memudahkan dan selama sesi konsultasi pun dapat dimengerti dengan baik. very recommended,this application is very helpful. akses nya sangat memudahkan dan selama sesi konsultasi pun dapat dimengerti dengan baik. very recommended,id
"tebus resep pribadi di sini gampang,, prosesnya juga cepet,, pilihan rumah sakit buat kita cek juga lengkap bgt","tebus resep pribadi di sini gampang,, prosesnya juga cepet,, pilihan rumah sakit buat kita cek juga lengkap bgt",id
"Harga terjangkau, penjelasan dokter memuaskan, dokter juga ramah dan baik sekali.. terimakasihh klik dokterr","harga terjangkau, penjelasan dokter memuaskan, dokter juga ramah dan baik sekali.. terimakasihh klik dokterr",id
asam lambung tiba2 naik dan sesek gitu bingung harus apa untungnya dokter disini ready walau jam 10 malempun responnya cepet,asam lambung tiba2 naik dan sesek gitu bingung harus apa untungnya dokter disini ready walau jam 10 malempun responnya cepet,id
"dulu tiap mau konsul sm dokter kulit bayar mahal dan ribet, skrng aku selalu konsul disini sih murah, praktis, dan dokternya tuh oke banget. aku selalu sm dokter monalisa, thank you dok","dulu tiap mau konsul sm dokter kulit bayar mahal dan ribet, skrng aku selalu konsul disini sih murah, praktis, dan dokternya tuh oke banget. aku selalu sm dokter monalisa, thank you dok",id
"Sangat membantu aku kalo asam lambung kumat tiba tiba, dokternya ada kapan pun","sangat membantu aku kalo asam lambung kumat tiba tiba, dokternya ada kapan pun",id
"ternyata daripada berobat di rumah sakit yang harga lebih mahal dan butuh ongkos, mending berobat aja yak di klikdokter, baru tau ternyata harganya murah bgt dan promosinya tuh banyak apalagi kalo liat dari pengalaman dokternya baik baik dan ramah","ternyata daripada berobat di rumah sakit yang harga lebih mahal dan butuh ongkos, mending berobat aja yak di klikdokter, baru tau ternyata harganya murah bgt dan promosinya tuh banyak apalagi kalo liat dari pengalaman dokternya baik baik dan ramah",id
"ini gua yang norak atau gimanayak, baru tau ternyata konsul di klikdokter enak dan nyaman bgt, dokternya baik, konsul masalah mental juga jadi lebih tenang, apalagi kalo ngeliat gimana dokternya ngasih solusi, bener bener enak penjelasannya dan gakbikin akuoverthingking lagi. huwaaa thank you klikdokter!!1","ini gua yang norak atau gimanayak, baru tau ternyata konsul di klikdokter enak dan nyaman bgt, dokternya baik, konsul masalah mental juga jadi lebih tenang, apalagi kalo ngeliat gimana dokternya ngasih solusi, bener bener enak penjelasannya dan gakbikin akuoverthingking lagi. huwaaa thank you klikdokter!!1",id
Huft pelayanannya jelek bgt,huft pelayanannya jelek bgt,id
sukakkk bgtttt aaa dokternya super baikkkkk bgt dan aku cerita permasalahan kesehatanku jg jadi enak,sukakkk bgtttt aaa dokternya super baikkkkk bgt dan aku cerita permasalahan kesehatanku jg jadi enak,id
"gais kalo sakit gaperlu ribet lagi deh ke rumah sakit, karena menurut aku di klikdokter tuh pelayanannya sama dan dokternya juga ramah bgt jadi gausah ragu lagi klo mau berobat di klik dokter","gais kalo sakit gaperlu ribet lagi deh ke rumah sakit, karena menurut aku di klikdokter tuh pelayanannya sama dan dokternya juga ramah bgt jadi gausah ragu lagi klo mau berobat di klik dokter",id
"hampir semua temen temen peersku pake aplikasi ini, soalnya enak banget konsul disini tuh gampang, terus dokternya baik n sabar tentunya","hampir semua temen temen peersku pake aplikasi ini, soalnya enak banget konsul disini tuh gampang, terus dokternya baik n sabar tentunya",id
fungsi buat beli obat bagus,fungsi buat beli obat bagus,id
"download aplikasi klikdokter karna dikasih tau temen katanya bagus dan pas aku cobain bener bagus banget, fitur fiturnya lengkap, terus aplikasinya juga user friendly","download aplikasi klikdokter karna dikasih tau temen katanya bagus dan pas aku cobain bener bagus banget, fitur fiturnya lengkap, terus aplikasinya juga user friendly",id
"Ngebantu banget kalo butuh dokter mendadak, dokternya juga fast respon 👍","ngebantu banget kalo butuh dokter mendadak, dokternya juga fast respon",id
"aplikasi yang selalu saya pakai dari tahun lalu, belum pernah ganti karna alhamdulillah engga pernah kecewa. bintang 5/5 untuk pelayanannya yang bagus","aplikasi yang selalu saya pakai dari tahun lalu, belum pernah ganti karna alhamdulillah engga pernah kecewa. bintang 5/5 untuk pelayanannya yang bagus",id
"harganya standar bahkan beberapa layanan lebih murah, dokternya selalu tersedia pas aku butuh jadi sangat membantu kita. pelayanannya juara gk usah diragukan lagi","harganya standar bahkan beberapa layanan lebih murah, dokternya selalu tersedia pas aku butuh jadi sangat membantu kita. pelayanannya juara gk usah diragukan lagi",id
keramahan dokternya betulan bikin hangat banget dan gak bikin segan gitu kalau konsul di sini,keramahan dokternya betulan bikin hangat banget dan gak bikin segan gitu kalau konsul di sini,id
"kalo boleh jujur pake layanan ini emang baru sebulanan deh, tapi udah nyaman karena dokternya lebih gercep dan sigap daripada yang lain. penjelasannya juga detail banget","kalo boleh jujur pake layanan ini emang baru sebulanan deh, tapi udah nyaman karena dokternya lebih gercep dan sigap daripada yang lain. penjelasannya juga detail banget",id
"emang keren sih dokter dokter disini tuh, kemarin pernah konsul jam 2 pagi tetep dapet balesan dgn cepet dan juga ramah","emang keren sih dokter dokter disini tuh, kemarin pernah konsul jam 2 pagi tetep dapet balesan dgn cepet dan juga ramah",id
"Aku rekomendasiin apk ini sih apalagi buat ngajarin ortu, soalnya user friendly banget gak bikin bingung terus dokternya ramah ramah","aku rekomendasiin apk ini sih apalagi buat ngajarin ortu, soalnya user friendly banget gak bikin bingung terus dokternya ramah ramah",id
"baru dua kali konsul disini tp sudah sesuka itu jujur aja, soalnya tuh nyaman banget atmosfer chat sama dokternya. balesnya jg cepet bgt deh jadi enak","baru dua kali konsul disini tp sudah sesuka itu jujur aja, soalnya tuh nyaman banget atmosfer chat sama dokternya. balesnya jg cepet bgt deh jadi enak",id
"berkali kali ke konsul, kayanya dokter disini paling komunikatif dan fastrespon deh, ditambah jawabannya nggak kaya template google","berkali kali ke konsul, kayanya dokter disini paling komunikatif dan fastrespon deh, ditambah jawabannya nggak kaya template google",id
"waktu itu nyokap w konsul disini dan dokternya ramah terus sabar banget jelasin ke nyokap w gitu walau paham lah ya nyokap-nyokap kalau thru chat tuh kaya gimana wkwk, mantep dah","waktu itu nyokap w konsul disini dan dokternya ramah terus sabar banget jelasin ke nyokap w gitu walau paham lah ya nyokap-nyokap kalau thru chat tuh kaya gimana wkwk, mantep dah",id
"Terakhir konsul, terus pas waktunya masi nyisa nanya nanya gitu ke dokternya tetep diladenin dengan ramah sama sabar juga keren lah","terakhir konsul, terus pas waktunya masi nyisa nanya nanya gitu ke dokternya tetep diladenin dengan ramah sama sabar juga keren lah",id
yang udah nyoba klikdokter pasti ngerti kan seberapa ramah dan gercep dokter dokter disini,yang udah nyoba klikdokter pasti ngerti kan seberapa ramah dan gercep dokter dokter disini,id
"Worst app, dokter gak responsif","worst application, dokter gak responsif",en
"sy pake dua kali kalau gk salah, dokternya ramah-ramah dan ada terus jam berapapun","sy pake dua kali kalau gk salah, dokternya ramah-ramah dan ada terus jam berapapun",id
"aplikasi telemedicine gini yang penting sih ya dokternya, dan emang klikdokter juara sih dokternya dalam hal standby dan being fastresponsive. jempol lah","aplikasi telemedicine gini yang penting sih ya dokternya, dan emang klikdokter juara sih dokternya dalam hal standby dan being fastresponsive. jempol lah",id
"sekarang asam lambung naik gitu gak panik lg walaupun tengah malem, dokter disini tersedia terus dan selalu fast resp walau subuh-subuh pun","sekarang asam lambung naik gitu gak panik lg walaupun tengah malem, dokter disini tersedia terus dan selalu fast resp walau subuh-subuh pun",id
"aku ragu pas awal tau harganya kok murah banget, tapi pas nyoba malah betah di klikdokter wkwk, dokternya fastrespon banget dan ngejelasinnya rinci juga","aku ragu pas awal tau harganya kok murah banget, tapi pas nyoba malah betah di klikdokter wkwk, dokternya fastrespon banget dan ngejelasinnya rinci juga",id
saya kira aplikasi yang kurang bagus.,saya kira aplikasi yang kurang bagus.,tl
Tidak bisa upload resep,tidak bisa upload resep,id
"Easy to use, and the doctors really professional. Also we can consultation in free mode, we'll get 15 minutes to chat with doctor, and it's enough when we want to ask simple thing to doctor quickly.","easy to use, and the doctors really professional. also we can consultation in free mode, we will get 15 minutes to chat with doctor, and it is enough when we want to ask simple thing to doctor quickly.",en
"Chat hanya 30 menit, Kita chat dokternya pesannya baru deliver sekitar 20 menitan yauda percuma habis waktu konsultasi ga dapat apapun. Terus pilih dokter antre ulang lagi ulang lagi ketik voucher premium nya.. it's just wasting of time and money !!","chat hanya 30 menit, kita chat dokternya pesannya baru deliver sekitar 20 menitan yauda percuma habis waktu konsultasi ga dapat apapun. terus pilih dokter antre ulang lagi ulang lagi ketik voucher premium nya.. it is just wasting of time and money !!",id
"Sumpah... ini aplikasi the best... bbrp x aku konsultasi trs beberapa hari kemudian costumer service baik bgt dan peduli, nelpon cuma untuk menanyakan perkembangannya kesehatan aku...","sumpah... ini aplikasi the best... bbrp x aku konsultasi trs beberapa hari kemudian costumer service baik bgt dan peduli, nelpon cuma untuk menanyakan perkembangannya kesehatan aku...",id
Aplikasi yg sangat membantu,aplikasi yg sangat membantu,id
"Very bad, I try to make account and always failed, can't login because about session session and session","very bad, i try to make account and always failed, cannot login because about session session and session",en
Very bad application. Paid twice for video call with the doctor but nothing happen. Then giving me voucher but I still can not reach the doctor. Very disappointed,very bad application. paid twice for video call with the doctor but nothing happen. then giving me voucher but i still can not reach the doctor. very disappointed,en
This app is very helpful,this application is very helpful,en
Hi semua jangan ragu untuk download app ini. App nya bagus Dan dokternya ramah😊😊😊,hi semua jangan ragu untuk download application ini. application nya bagus dan dokternya ramah,id
"Sangat tidak memuaskan, tolong diperbaiki durasi chat, hanya 30mnt blm selesai sdh mati, kan gk enak bgt lg konsul apa iya harus bayar lg, gk kyk app yg lain beda cuman sedikit tapi bisa sepuasnya bertanya tanpa harus terputus.","sangat tidak memuaskan, tolong diperbaiki durasi chat, hanya 30mnt blm selesai sdh mati, kan gk enak bgt lg konsul apa iya harus bayar lg, gk kyk application yg lain beda cuman sedikit tapi bisa sepuasnya bertanya tanpa harus terputus.",id
"BAGUSS BGTT AAAAA SUKAAAA, BUAT KALIAN YG MAU TANYA2 SEPUTAR KESEHATAN KALIAN BISA TANYAIN DISINI, GAUSAH SUNGKAN ATAU MALU, DOKTERNYA BAIK, GA GALAK KO, CHAT NYA DIBALESS FAST RESPON BGT, DAN PENJELASAN NYA DETAIL PARAH, DAN YG PALING PENTING GRATISSS TIS TIS, APK INI JGA BISA BUAT TEBUS OBAT, BUAT JANJI RS , SAMA PAKET ISOMAN, LENGKAP BGT KAN? BURUAN DOWNLOAD SKRNG😚❤","baguss bgtt aaaaa sukaaaa, buat kalian yg mau tanya2 seputar kesehatan kalian bisa tanyain disini, gausah sungkan atau malu, dokternya baik, ga galak ko, chat nya dibaless fast respon bgt, dan penjelasan nya detail parah, dan yg paling penting gratisss it is it is, apk ini jga bisa buat tebus obat, buat janji rs , sama paket isoman, lengkap bgt kan? buruan download skrng",id
dr tresia susilo spd d,dr tresia susilo spd d,it
"Entah ya dokternya ada yg akurat, ada yg gadungan","entah ya dokternya ada yg akurat, ada yg gadungan",id
Auto Uninstall.. Dapet notif disuruh gedein peli.. Ga rekomen ni aplikasi.. Malah kalo bisa gw kasi bintang ½ atau ¼,auto uninstall.. dapet notif disuruh gedein peli.. ga rekomen ni aplikasi.. malah kalo bisa gw kasi bintang atau,id
Easy to use,easy to use,en
Oke good job,oke good job,hr
"Saya tidak bisa masuk ke chat setelah bayar, aplikasi sulit dipahamai, saya tidak akan pakai lagi klikdokter","saya tidak bisa masuk ke chat setelah bayar, aplikasi sulit dipahamai, saya tidak akan pakai lagi klikdokter",id
"Coba ikutin aplikasi apotik lain, kalo masukin kata kunci obat itu di list aja tampilkan persamaannya, biar kita bisa memilih, kategori batuk misal, diliat lah tampilkan obat2an jenis batuk, tenggorokan dll. Merepotkan kalo kita harus scroll terus kebawah mencari, nama yg kita cari ga harus persis perhurufnya.","coba ikutin aplikasi apotik lain, kalo masukin kata kunci obat itu di list aja tampilkan persamaannya, biar kita bisa memilih, kategori batuk misal, diliat lah tampilkan obat2an jenis batuk, tenggorokan dll. merepotkan kalo kita harus scroll terus kebawah mencari, nama yg kita cari ga harus persis perhurufnya.",id
"Sangat mudah, efisien, dan penjelasan dokter sangat memuaskan","sangat mudah, efisien, dan penjelasan dokter sangat memuaskan",id
So far so good satisfying,so far so good satisfying,so
"Telat chat beberapa detik langsung end chat ☹️ padahal waktu 15 menit , belum habis udah maen end , kan bayar ☹️","telat chat beberapa detik langsung end chat padahal waktu 15 menit , belum habis udah maen end , kan bayar",id
Dokter dokter disini sangat responsif dan menjelaskan secara detail,dokter dokter disini sangat responsif dan menjelaskan secara detail,id
"After the payment made there was nonconsultation at all, and then the mesage pop up ""your consultation is over""","after the payment made there was nonconsultation at all, and then the mesage pop up ""your consultation is over""",en
"Chatnya error, saya keluar dari menu chatnya masuk kembali sesi chat langsung berakhir padahal hanya 1 menit dr mulai chat nya.","chatnya error, saya keluar dari menu chatnya masuk kembali sesi chat langsung berakhir padahal hanya 1 menit dr mulai chat nya.",id
Helpfully.. Thanks klik dokter..,helpfully.. thanks klik dokter..,af
Nice and helpful apps👍,nice and helpful application,en
mantap aplikasi yg sangat berguna,mantap aplikasi yg sangat berguna,id
Aplikasi nya mudah digunakan dan sangat membantu,aplikasi nya mudah digunakan dan sangat membantu,id
Nice and helpful aplications,nice and helpful aplications,en
Pertama kali cobaa..sangat memuaskan..kirain wktu chat bkl dijwab ama robot..ternyata emank bnran langsung dijwab ama dokternyaa...,pertama kali cobaa..sangat memuaskan..kirain wktu chat bkl dijwab ama robot..ternyata emank bnran langsung dijwab ama dokternyaa...,id
"aplikasinya ngebug, lg browsing liat liat karena baru instal. tiba tiba nyambung ke salah satu dokter gt. kaget, takutnya disangka main main. padahal lagi liat liat dulu,belum siap konsultasi tapi tiba tiba tersambung sama dokternya. auto panik !?","aplikasinya ngebug, lg browsing liat liat karena baru instal. tiba tiba nyambung ke salah satu dokter gt. kaget, takutnya disangka main main. padahal lagi liat liat dulu,belum siap konsultasi tapi tiba tiba tersambung sama dokternya. auto panik !?",id
Mudah dan paling murah untuk dr spesialisnya. Terima kasih 🙏🏻,mudah dan paling murah untuk dr spesialisnya. terima kasih,id
"Salam ..maaf sy ada di malaysia mau daftar klikDokter tidak boleh krn harus comfir no fhon indonesia, sedangkn sy pakai no fhon mayasia tidak boleh .. Sediih la mau konsultasi kesehatan sy ini","salam ..maaf sy ada di malaysia mau daftar klikdokter tidak boleh krn harus comfir no fhon indonesia, sedangkn sy pakai no fhon mayasia tidak boleh .. sediih la mau konsultasi kesehatan sy ini",id
Misleading healthcare facilities and inaccurate doctor availability,misleading healthcare facilities and inaccurate doctor availability,en
"Very help full , fast response","very help full , fast response",en
"Dokternya baik bgt😭👍🏻💕, gratis lagi. Karena app ini aku lebih tenang dan ga panik lagi makasi bgt😭😭","dokternya baik bgt, gratis lagi. karena application ini aku lebih tenang dan ga panik lagi makasi bgt",id
"Fitur ""chat regular"" pada aplikasi ini memberikan konsultasi gratis dalam hitungan mundur. Sangat meembantu sekali.","fitur ""chat regular"" pada aplikasi ini memberikan konsultasi gratis dalam hitungan mundur. sangat meembantu sekali.",id
Sangat membantu sekali. Apalagi ada beberapa dokter yg tidak perlu membayar. Tapi tetap memuaskan penjelasannya. Bagi yg kurang mampu sangat membantu.,sangat membantu sekali. apalagi ada beberapa dokter yg tidak perlu membayar. tapi tetap memuaskan penjelasannya. bagi yg kurang mampu sangat membantu.,id
"Kejam , dokternya mau kasih resep Eh chatnya malah dimatikan sama pihak klikdokter Sedih...","kejam , dokternya mau kasih resep eh chatnya malah dimatikan sama pihak klikdokter sedih...",id
Cukup membantu dan respon cepat,cukup membantu dan respon cepat,id
