app_name,index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases,grouped_phrases
klikdokter,42,"You know what one of your so called doctor asked me to google my problem. Like w.t.f. i mean even ""doktor umum"" don't know how to answer doesn't mean she can tell me to google????? Like explain to me KINDLY not to google or short half forking asses answer. If you guys can't handle patient. Why bother. Uninstalling :p","you know what one of your so called doctor asked me to google my problem. like w.t.f. i mean even ""doktor umum"" do not know how to answer does not mean she can tell me to google????? like explain to me kindly not to google or short half forking asses answer. if you guys cannot handle patient. why bother. uninstalling :p",en,0.7778,0.073,0.757,0.17,1,"[('patient bother uninstalling', 0.544), ('google like', 0.3225), ('mean doktor umum', 0.313), ('know called doctor', 0.2753), ('forking asses answer', 0.1314)]",know called doctor,information
klikdokter,42,"You know what one of your so called doctor asked me to google my problem. Like w.t.f. i mean even ""doktor umum"" don't know how to answer doesn't mean she can tell me to google????? Like explain to me KINDLY not to google or short half forking asses answer. If you guys can't handle patient. Why bother. Uninstalling :p","you know what one of your so called doctor asked me to google my problem. like w.t.f. i mean even ""doktor umum"" do not know how to answer does not mean she can tell me to google????? like explain to me kindly not to google or short half forking asses answer. if you guys cannot handle patient. why bother. uninstalling :p",en,0.7778,0.073,0.757,0.17,1,"[('patient bother uninstalling', 0.544), ('google like', 0.3225), ('mean doktor umum', 0.313), ('know called doctor', 0.2753), ('forking asses answer', 0.1314)]",forking asses answer,doctor consultation
klikdokter,43,Why don't you have a Psychological option. It's important too. I don't believe you missed it.,why do not you have a psychological option. it is important too. i do not believe you missed it.,en,0.3995,0,0.791,0.209,1,"[('psychological option important', 0.6324), ('important', 0.3108), ('missed', 0.2912), ('option', 0.183), ('believe', 0.1184)]",psychological option important,psychologist
klikdokter,43,Why don't you have a Psychological option. It's important too. I don't believe you missed it.,why do not you have a psychological option. it is important too. i do not believe you missed it.,en,0.3995,0,0.791,0.209,1,"[('psychological option important', 0.6324), ('important', 0.3108), ('missed', 0.2912), ('option', 0.183), ('believe', 0.1184)]",important,None
klikdokter,43,Why don't you have a Psychological option. It's important too. I don't believe you missed it.,why do not you have a psychological option. it is important too. i do not believe you missed it.,en,0.3995,0,0.791,0.209,1,"[('psychological option important', 0.6324), ('important', 0.3108), ('missed', 0.2912), ('option', 0.183), ('believe', 0.1184)]",missed,None
klikdokter,43,Why don't you have a Psychological option. It's important too. I don't believe you missed it.,why do not you have a psychological option. it is important too. i do not believe you missed it.,en,0.3995,0,0.791,0.209,1,"[('psychological option important', 0.6324), ('important', 0.3108), ('missed', 0.2912), ('option', 0.183), ('believe', 0.1184)]",option,None
klikdokter,43,Why don't you have a Psychological option. It's important too. I don't believe you missed it.,why do not you have a psychological option. it is important too. i do not believe you missed it.,en,0.3995,0,0.791,0.209,1,"[('psychological option important', 0.6324), ('important', 0.3108), ('missed', 0.2912), ('option', 0.183), ('believe', 0.1184)]",believe,None
klikdokter,44,Good app and very helpfull,good application and very helpfull,en,0.4404,0,0.58,0.42,1,"[('good application helpfull', 0.923), ('good application', 0.7966), ('application', 0.5981), ('helpfull', 0.506), ('good', 0.1595)]",good application helpfull,None
klikdokter,44,Good app and very helpfull,good application and very helpfull,en,0.4404,0,0.58,0.42,1,"[('good application helpfull', 0.923), ('good application', 0.7966), ('application', 0.5981), ('helpfull', 0.506), ('good', 0.1595)]",good application,None
klikdokter,44,Good app and very helpfull,good application and very helpfull,en,0.4404,0,0.58,0.42,1,"[('good application helpfull', 0.923), ('good application', 0.7966), ('application', 0.5981), ('helpfull', 0.506), ('good', 0.1595)]",application,None
klikdokter,44,Good app and very helpfull,good application and very helpfull,en,0.4404,0,0.58,0.42,1,"[('good application helpfull', 0.923), ('good application', 0.7966), ('application', 0.5981), ('helpfull', 0.506), ('good', 0.1595)]",helpfull,None
klikdokter,44,Good app and very helpfull,good application and very helpfull,en,0.4404,0,0.58,0.42,1,"[('good application helpfull', 0.923), ('good application', 0.7966), ('application', 0.5981), ('helpfull', 0.506), ('good', 0.1595)]",good,None
klikdokter,45,I can't open the app Live chat no available,i cannot open the application live chat no available,en,-0.296,0.216,0.784,0,-1,"[('application live chat', 0.7688), ('chat available', 0.5175), ('application', 0.3116), ('open', 0.2257), ('live', 0.2127)]",application live chat,doctor consultation
klikdokter,45,I can't open the app Live chat no available,i cannot open the application live chat no available,en,-0.296,0.216,0.784,0,-1,"[('application live chat', 0.7688), ('chat available', 0.5175), ('application', 0.3116), ('open', 0.2257), ('live', 0.2127)]",chat available,None
klikdokter,45,I can't open the app Live chat no available,i cannot open the application live chat no available,en,-0.296,0.216,0.784,0,-1,"[('application live chat', 0.7688), ('chat available', 0.5175), ('application', 0.3116), ('open', 0.2257), ('live', 0.2127)]",application,None
klikdokter,45,I can't open the app Live chat no available,i cannot open the application live chat no available,en,-0.296,0.216,0.784,0,-1,"[('application live chat', 0.7688), ('chat available', 0.5175), ('application', 0.3116), ('open', 0.2257), ('live', 0.2127)]",open,None
klikdokter,45,I can't open the app Live chat no available,i cannot open the application live chat no available,en,-0.296,0.216,0.784,0,-1,"[('application live chat', 0.7688), ('chat available', 0.5175), ('application', 0.3116), ('open', 0.2257), ('live', 0.2127)]",live,None
klikdokter,46,Easy to use..,easy to use..,en,0.4404,0,0.408,0.592,2,"[('easy use', 0.8718), ('use', 0.5847), ('easy', 0.5372)]",easy use,ease of usage
klikdokter,46,Easy to use..,easy to use..,en,0.4404,0,0.408,0.592,2,"[('easy use', 0.8718), ('use', 0.5847), ('easy', 0.5372)]",use,None
klikdokter,46,Easy to use..,easy to use..,en,0.4404,0,0.408,0.592,2,"[('easy use', 0.8718), ('use', 0.5847), ('easy', 0.5372)]",easy,None
klikdokter,47,In the profile settings not listed for birth on February 29,in the profile settings not listed for birth on february 29,en,0,0,1,0,0,"[('settings listed birth', 0.74), ('february 29', 0.573), ('profile', 0.4709), ('29', 0.3784), ('listed', 0.1729)]",february 29,None
klikdokter,47,In the profile settings not listed for birth on February 29,in the profile settings not listed for birth on february 29,en,0,0,1,0,0,"[('settings listed birth', 0.74), ('february 29', 0.573), ('profile', 0.4709), ('29', 0.3784), ('listed', 0.1729)]",29,None
klikdokter,47,In the profile settings not listed for birth on February 29,in the profile settings not listed for birth on february 29,en,0,0,1,0,0,"[('settings listed birth', 0.74), ('february 29', 0.573), ('profile', 0.4709), ('29', 0.3784), ('listed', 0.1729)]",listed,None
klikdokter,48,good apl support the health,good apl support the health,en,0.6808,0,0.349,0.651,2,"[('apl support health', 0.9255), ('good apl', 0.7431), ('health', 0.4753), ('support', 0.2644), ('good', 0.1339)]",apl support health,None
klikdokter,48,good apl support the health,good apl support the health,en,0.6808,0,0.349,0.651,2,"[('apl support health', 0.9255), ('good apl', 0.7431), ('health', 0.4753), ('support', 0.2644), ('good', 0.1339)]",good apl,None
klikdokter,48,good apl support the health,good apl support the health,en,0.6808,0,0.349,0.651,2,"[('apl support health', 0.9255), ('good apl', 0.7431), ('health', 0.4753), ('support', 0.2644), ('good', 0.1339)]",health,None
klikdokter,48,good apl support the health,good apl support the health,en,0.6808,0,0.349,0.651,2,"[('apl support health', 0.9255), ('good apl', 0.7431), ('health', 0.4753), ('support', 0.2644), ('good', 0.1339)]",support,None
klikdokter,48,good apl support the health,good apl support the health,en,0.6808,0,0.349,0.651,2,"[('apl support health', 0.9255), ('good apl', 0.7431), ('health', 0.4753), ('support', 0.2644), ('good', 0.1339)]",good,None
klikdokter,49,"It's really bad app.. after get some new update for this app then everytime I open up this app, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although I hv done that before. Very dissapointed.. I think this app much better than Alodokter, but same worse.","it is really bad application.. after get some new update for this application then everytime i open up this application, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although i hv done that before. very dissapointed.. i think this application much better than alodokter, but same worse.",en,-0.3708,0.093,0.836,0.071,-1,"[('application better alodokter', 0.6657), ('pop notification new', 0.3021), ('make medical consultancy', 0.2979), ('updated hv dissapointed', 0.191), ('bad', 0.1376)]",application better alodokter,None
klikdokter,49,"It's really bad app.. after get some new update for this app then everytime I open up this app, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although I hv done that before. Very dissapointed.. I think this app much better than Alodokter, but same worse.","it is really bad application.. after get some new update for this application then everytime i open up this application, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although i hv done that before. very dissapointed.. i think this application much better than alodokter, but same worse.",en,-0.3708,0.093,0.836,0.071,-1,"[('application better alodokter', 0.6657), ('pop notification new', 0.3021), ('make medical consultancy', 0.2979), ('updated hv dissapointed', 0.191), ('bad', 0.1376)]",pop notification new,notification
klikdokter,49,"It's really bad app.. after get some new update for this app then everytime I open up this app, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although I hv done that before. Very dissapointed.. I think this app much better than Alodokter, but same worse.","it is really bad application.. after get some new update for this application then everytime i open up this application, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although i hv done that before. very dissapointed.. i think this application much better than alodokter, but same worse.",en,-0.3708,0.093,0.836,0.071,-1,"[('application better alodokter', 0.6657), ('pop notification new', 0.3021), ('make medical consultancy', 0.2979), ('updated hv dissapointed', 0.191), ('bad', 0.1376)]",make medical consultancy,doctor consultation
klikdokter,49,"It's really bad app.. after get some new update for this app then everytime I open up this app, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although I hv done that before. Very dissapointed.. I think this app much better than Alodokter, but same worse.","it is really bad application.. after get some new update for this application then everytime i open up this application, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although i hv done that before. very dissapointed.. i think this application much better than alodokter, but same worse.",en,-0.3708,0.093,0.836,0.071,-1,"[('application better alodokter', 0.6657), ('pop notification new', 0.3021), ('make medical consultancy', 0.2979), ('updated hv dissapointed', 0.191), ('bad', 0.1376)]",updated hv dissapointed,application update
klikdokter,49,"It's really bad app.. after get some new update for this app then everytime I open up this app, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although I hv done that before. Very dissapointed.. I think this app much better than Alodokter, but same worse.","it is really bad application.. after get some new update for this application then everytime i open up this application, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although i hv done that before. very dissapointed.. i think this application much better than alodokter, but same worse.",en,-0.3708,0.093,0.836,0.071,-1,"[('application better alodokter', 0.6657), ('pop notification new', 0.3021), ('make medical consultancy', 0.2979), ('updated hv dissapointed', 0.191), ('bad', 0.1376)]",bad,None
klikdokter,50,Thx for share,thanks for share,en,0.5719,0,0.175,0.825,2,"[('thanks share', 0.8762), ('share', 0.5522), ('thanks', 0.5074)]",thanks share,None
klikdokter,50,Thx for share,thanks for share,en,0.5719,0,0.175,0.825,2,"[('thanks share', 0.8762), ('share', 0.5522), ('thanks', 0.5074)]",share,None
klikdokter,50,Thx for share,thanks for share,en,0.5719,0,0.175,0.825,2,"[('thanks share', 0.8762), ('share', 0.5522), ('thanks', 0.5074)]",thanks,None
klikdokter,51,Super fast response from the online doctor. I have consulted twice and once at midnight but yet fast reply. Nice apps!,super fast response from the online doctor. i have consulted twice and once at midnight but yet fast reply. nice application!,en,0.7537,0,0.747,0.253,1,"[('response online doctor', 0.6004), ('consulted twice', 0.2785), ('nice application', 0.2582), ('twice midnight fast', 0.1072), ('super', 0.0082)]",response online doctor,doctor response
klikdokter,51,Super fast response from the online doctor. I have consulted twice and once at midnight but yet fast reply. Nice apps!,super fast response from the online doctor. i have consulted twice and once at midnight but yet fast reply. nice application!,en,0.7537,0,0.747,0.253,1,"[('response online doctor', 0.6004), ('consulted twice', 0.2785), ('nice application', 0.2582), ('twice midnight fast', 0.1072), ('super', 0.0082)]",consulted twice,doctor consultation
klikdokter,51,Super fast response from the online doctor. I have consulted twice and once at midnight but yet fast reply. Nice apps!,super fast response from the online doctor. i have consulted twice and once at midnight but yet fast reply. nice application!,en,0.7537,0,0.747,0.253,1,"[('response online doctor', 0.6004), ('consulted twice', 0.2785), ('nice application', 0.2582), ('twice midnight fast', 0.1072), ('super', 0.0082)]",nice application,None
klikdokter,51,Super fast response from the online doctor. I have consulted twice and once at midnight but yet fast reply. Nice apps!,super fast response from the online doctor. i have consulted twice and once at midnight but yet fast reply. nice application!,en,0.7537,0,0.747,0.253,1,"[('response online doctor', 0.6004), ('consulted twice', 0.2785), ('nice application', 0.2582), ('twice midnight fast', 0.1072), ('super', 0.0082)]",twice midnight fast,None
klikdokter,51,Super fast response from the online doctor. I have consulted twice and once at midnight but yet fast reply. Nice apps!,super fast response from the online doctor. i have consulted twice and once at midnight but yet fast reply. nice application!,en,0.7537,0,0.747,0.253,1,"[('response online doctor', 0.6004), ('consulted twice', 0.2785), ('nice application', 0.2582), ('twice midnight fast', 0.1072), ('super', 0.0082)]",super,None
klikdokter,52,Can't access and login,cannot access and login,en,0,0,1,0,0,"[('access login', 0.7895), ('login', 0.6161), ('access', 0.4741)]",access login,access application
klikdokter,52,Can't access and login,cannot access and login,en,0,0,1,0,0,"[('access login', 0.7895), ('login', 0.6161), ('access', 0.4741)]",login,login session
klikdokter,52,Can't access and login,cannot access and login,en,0,0,1,0,0,"[('access login', 0.7895), ('login', 0.6161), ('access', 0.4741)]",access,None
klikdokter,53,Its features are very beneficial for the health of our family 👍,its features are very beneficial for the health of our family,en,0.4927,0,0.79,0.21,1,"[('features beneficial health', 0.7393), ('beneficial health family', 0.6175), ('beneficial', 0.5215), ('features', 0.3355), ('family', 0.3086)]",features beneficial health,None
klikdokter,53,Its features are very beneficial for the health of our family 👍,its features are very beneficial for the health of our family,en,0.4927,0,0.79,0.21,1,"[('features beneficial health', 0.7393), ('beneficial health family', 0.6175), ('beneficial', 0.5215), ('features', 0.3355), ('family', 0.3086)]",beneficial health family,None
klikdokter,53,Its features are very beneficial for the health of our family 👍,its features are very beneficial for the health of our family,en,0.4927,0,0.79,0.21,1,"[('features beneficial health', 0.7393), ('beneficial health family', 0.6175), ('beneficial', 0.5215), ('features', 0.3355), ('family', 0.3086)]",beneficial,None
klikdokter,53,Its features are very beneficial for the health of our family 👍,its features are very beneficial for the health of our family,en,0.4927,0,0.79,0.21,1,"[('features beneficial health', 0.7393), ('beneficial health family', 0.6175), ('beneficial', 0.5215), ('features', 0.3355), ('family', 0.3086)]",features,None
klikdokter,53,Its features are very beneficial for the health of our family 👍,its features are very beneficial for the health of our family,en,0.4927,0,0.79,0.21,1,"[('features beneficial health', 0.7393), ('beneficial health family', 0.6175), ('beneficial', 0.5215), ('features', 0.3355), ('family', 0.3086)]",family,None
klikdokter,54,"Live chat dgn dokter, nice apps 👍👍👍👍👍","live chat dgn dokter, nice application",en,0.4215,0,0.843,0.157,1,"[('live chat dgn', 0.8164), ('dokter nice application', 0.6229), ('dgn dokter nice', 0.6161), ('live', 0.2607), ('nice', 0.2088)]",live chat dgn,doctor consultation
klikdokter,54,"Live chat dgn dokter, nice apps 👍👍👍👍👍","live chat dgn dokter, nice application",en,0.4215,0,0.843,0.157,1,"[('live chat dgn', 0.8164), ('dokter nice application', 0.6229), ('dgn dokter nice', 0.6161), ('live', 0.2607), ('nice', 0.2088)]",dokter nice application,None
klikdokter,54,"Live chat dgn dokter, nice apps 👍👍👍👍👍","live chat dgn dokter, nice application",en,0.4215,0,0.843,0.157,1,"[('live chat dgn', 0.8164), ('dokter nice application', 0.6229), ('dgn dokter nice', 0.6161), ('live', 0.2607), ('nice', 0.2088)]",dgn dokter nice,None
klikdokter,54,"Live chat dgn dokter, nice apps 👍👍👍👍👍","live chat dgn dokter, nice application",en,0.4215,0,0.843,0.157,1,"[('live chat dgn', 0.8164), ('dokter nice application', 0.6229), ('dgn dokter nice', 0.6161), ('live', 0.2607), ('nice', 0.2088)]",live,None
klikdokter,54,"Live chat dgn dokter, nice apps 👍👍👍👍👍","live chat dgn dokter, nice application",en,0.4215,0,0.843,0.157,1,"[('live chat dgn', 0.8164), ('dokter nice application', 0.6229), ('dgn dokter nice', 0.6161), ('live', 0.2607), ('nice', 0.2088)]",nice,None
klikdokter,55,"This is an incredible app, its encourage me to have a healty life","this is an incredible application, its encourage me to have a healty life",en,0.552,0,0.771,0.229,1,"[('application encourage healty', 0.7756), ('incredible application', 0.5173), ('encourage', 0.2477), ('life', 0.2336), ('incredible', 0.2281)]",application encourage healty,None
klikdokter,55,"This is an incredible app, its encourage me to have a healty life","this is an incredible application, its encourage me to have a healty life",en,0.552,0,0.771,0.229,1,"[('application encourage healty', 0.7756), ('incredible application', 0.5173), ('encourage', 0.2477), ('life', 0.2336), ('incredible', 0.2281)]",incredible application,None
klikdokter,55,"This is an incredible app, its encourage me to have a healty life","this is an incredible application, its encourage me to have a healty life",en,0.552,0,0.771,0.229,1,"[('application encourage healty', 0.7756), ('incredible application', 0.5173), ('encourage', 0.2477), ('life', 0.2336), ('incredible', 0.2281)]",encourage,None
klikdokter,55,"This is an incredible app, its encourage me to have a healty life","this is an incredible application, its encourage me to have a healty life",en,0.552,0,0.771,0.229,1,"[('application encourage healty', 0.7756), ('incredible application', 0.5173), ('encourage', 0.2477), ('life', 0.2336), ('incredible', 0.2281)]",life,None
klikdokter,55,"This is an incredible app, its encourage me to have a healty life","this is an incredible application, its encourage me to have a healty life",en,0.552,0,0.771,0.229,1,"[('application encourage healty', 0.7756), ('incredible application', 0.5173), ('encourage', 0.2477), ('life', 0.2336), ('incredible', 0.2281)]",incredible,None
klikdokter,56,At first i want to give it 4 stars because i see at a glance it's very good and has a complete information. But when i want to verify my phone number it fails. I have tried it many times but the result remains the same. So????,at first i want to give it 4 stars because i see at a glance it is very good and has a complete information. but when i want to verify my phone number it fails. i have tried it many times but the result remains the same. so????,en,-0.364,0.07,0.795,0.135,-1,"[('verify phone number', 0.7173), ('fails tried times', 0.2976), ('stars glance good', 0.199), ('result remains', 0.1529), ('complete information', 0.1344)]",fails tried times,None
klikdokter,56,At first i want to give it 4 stars because i see at a glance it's very good and has a complete information. But when i want to verify my phone number it fails. I have tried it many times but the result remains the same. So????,at first i want to give it 4 stars because i see at a glance it is very good and has a complete information. but when i want to verify my phone number it fails. i have tried it many times but the result remains the same. so????,en,-0.364,0.07,0.795,0.135,-1,"[('verify phone number', 0.7173), ('fails tried times', 0.2976), ('stars glance good', 0.199), ('result remains', 0.1529), ('complete information', 0.1344)]",stars glance good,None
klikdokter,56,At first i want to give it 4 stars because i see at a glance it's very good and has a complete information. But when i want to verify my phone number it fails. I have tried it many times but the result remains the same. So????,at first i want to give it 4 stars because i see at a glance it is very good and has a complete information. but when i want to verify my phone number it fails. i have tried it many times but the result remains the same. so????,en,-0.364,0.07,0.795,0.135,-1,"[('verify phone number', 0.7173), ('fails tried times', 0.2976), ('stars glance good', 0.199), ('result remains', 0.1529), ('complete information', 0.1344)]",result remains,None
klikdokter,56,At first i want to give it 4 stars because i see at a glance it's very good and has a complete information. But when i want to verify my phone number it fails. I have tried it many times but the result remains the same. So????,at first i want to give it 4 stars because i see at a glance it is very good and has a complete information. but when i want to verify my phone number it fails. i have tried it many times but the result remains the same. so????,en,-0.364,0.07,0.795,0.135,-1,"[('verify phone number', 0.7173), ('fails tried times', 0.2976), ('stars glance good', 0.199), ('result remains', 0.1529), ('complete information', 0.1344)]",complete information,information
klikdokter,57,more and more update 👍👍,more and more update,en,0,0,1,0,0,"[('update', 0.6463)]",update,application update
klikdokter,58,Respon dokter cepat....!!! Good app !!!,respon dokter cepat....!!! good application !!!,en,0.6209,0,0.551,0.449,1,"[('respon dokter cepat', 0.7761), ('cepat good application', 0.695), ('good application', 0.4616), ('respon', 0.2643), ('good', 0.0719)]",respon dokter cepat,doctor response
klikdokter,58,Respon dokter cepat....!!! Good app !!!,respon dokter cepat....!!! good application !!!,en,0.6209,0,0.551,0.449,1,"[('respon dokter cepat', 0.7761), ('cepat good application', 0.695), ('good application', 0.4616), ('respon', 0.2643), ('good', 0.0719)]",cepat good application,None
klikdokter,58,Respon dokter cepat....!!! Good app !!!,respon dokter cepat....!!! good application !!!,en,0.6209,0,0.551,0.449,1,"[('respon dokter cepat', 0.7761), ('cepat good application', 0.695), ('good application', 0.4616), ('respon', 0.2643), ('good', 0.0719)]",good application,None
klikdokter,58,Respon dokter cepat....!!! Good app !!!,respon dokter cepat....!!! good application !!!,en,0.6209,0,0.551,0.449,1,"[('respon dokter cepat', 0.7761), ('cepat good application', 0.695), ('good application', 0.4616), ('respon', 0.2643), ('good', 0.0719)]",respon,None
klikdokter,58,Respon dokter cepat....!!! Good app !!!,respon dokter cepat....!!! good application !!!,en,0.6209,0,0.551,0.449,1,"[('respon dokter cepat', 0.7761), ('cepat good application', 0.695), ('good application', 0.4616), ('respon', 0.2643), ('good', 0.0719)]",good,None
klikdokter,59,this application so work it for me,this application so work it for me,en,0,0,1,0,0,"[('application', 0.5973), ('application work', 0.5766), ('work', 0.2767)]",application,None
klikdokter,59,this application so work it for me,this application so work it for me,en,0,0,1,0,0,"[('application', 0.5973), ('application work', 0.5766), ('work', 0.2767)]",application work,None
klikdokter,59,this application so work it for me,this application so work it for me,en,0,0,1,0,0,"[('application', 0.5973), ('application work', 0.5766), ('work', 0.2767)]",work,None
klikdokter,60,"Nice apps...easy to use, very informative and nice doctors in terms of 
responding our related questions and concerns","nice application...easy to use, very informative and nice doctors in terms of
responding our related questions and concerns",en,0.7063,0,0.732,0.268,1,"[('informative nice doctors', 0.7066), ('application easy use', 0.4291), ('concerns', 0.3132), ('responding related questions', 0.2977), ('nice', 0.136)]",informative nice doctors,information
klikdokter,60,"Nice apps...easy to use, very informative and nice doctors in terms of 
responding our related questions and concerns","nice application...easy to use, very informative and nice doctors in terms of
responding our related questions and concerns",en,0.7063,0,0.732,0.268,1,"[('informative nice doctors', 0.7066), ('application easy use', 0.4291), ('concerns', 0.3132), ('responding related questions', 0.2977), ('nice', 0.136)]",application easy use,ease of usage
klikdokter,60,"Nice apps...easy to use, very informative and nice doctors in terms of 
responding our related questions and concerns","nice application...easy to use, very informative and nice doctors in terms of
responding our related questions and concerns",en,0.7063,0,0.732,0.268,1,"[('informative nice doctors', 0.7066), ('application easy use', 0.4291), ('concerns', 0.3132), ('responding related questions', 0.2977), ('nice', 0.136)]",concerns,None
klikdokter,60,"Nice apps...easy to use, very informative and nice doctors in terms of 
responding our related questions and concerns","nice application...easy to use, very informative and nice doctors in terms of
responding our related questions and concerns",en,0.7063,0,0.732,0.268,1,"[('informative nice doctors', 0.7066), ('application easy use', 0.4291), ('concerns', 0.3132), ('responding related questions', 0.2977), ('nice', 0.136)]",responding related questions,doctor response
klikdokter,60,"Nice apps...easy to use, very informative and nice doctors in terms of 
responding our related questions and concerns","nice application...easy to use, very informative and nice doctors in terms of
responding our related questions and concerns",en,0.7063,0,0.732,0.268,1,"[('informative nice doctors', 0.7066), ('application easy use', 0.4291), ('concerns', 0.3132), ('responding related questions', 0.2977), ('nice', 0.136)]",nice,None
klikdokter,61,sipp chat respon cepat,sipp chat respon cepat,en,0,0,1,0,0,"[('sipp chat respon', 0.8803), ('chat respon cepat', 0.8235), ('cepat', 0.533), ('chat', 0.4949), ('respon', 0.2794)]",sipp chat respon,doctor response
klikdokter,61,sipp chat respon cepat,sipp chat respon cepat,en,0,0,1,0,0,"[('sipp chat respon', 0.8803), ('chat respon cepat', 0.8235), ('cepat', 0.533), ('chat', 0.4949), ('respon', 0.2794)]",chat respon cepat,None
klikdokter,61,sipp chat respon cepat,sipp chat respon cepat,en,0,0,1,0,0,"[('sipp chat respon', 0.8803), ('chat respon cepat', 0.8235), ('cepat', 0.533), ('chat', 0.4949), ('respon', 0.2794)]",cepat,None
klikdokter,61,sipp chat respon cepat,sipp chat respon cepat,en,0,0,1,0,0,"[('sipp chat respon', 0.8803), ('chat respon cepat', 0.8235), ('cepat', 0.533), ('chat', 0.4949), ('respon', 0.2794)]",chat,doctor consultation
klikdokter,61,sipp chat respon cepat,sipp chat respon cepat,en,0,0,1,0,0,"[('sipp chat respon', 0.8803), ('chat respon cepat', 0.8235), ('cepat', 0.533), ('chat', 0.4949), ('respon', 0.2794)]",respon,None
klikdokter,62,Good service and quick respons🤗,good service and quick respons,en,0.6908,0,0.467,0.533,2,"[('good service quick', 0.8272), ('service quick respons', 0.822), ('respons', 0.4684), ('quick', 0.3163), ('good', 0.2148)]",good service quick,None
klikdokter,62,Good service and quick respons🤗,good service and quick respons,en,0.6908,0,0.467,0.533,2,"[('good service quick', 0.8272), ('service quick respons', 0.822), ('respons', 0.4684), ('quick', 0.3163), ('good', 0.2148)]",service quick respons,doctor response
klikdokter,62,Good service and quick respons🤗,good service and quick respons,en,0.6908,0,0.467,0.533,2,"[('good service quick', 0.8272), ('service quick respons', 0.822), ('respons', 0.4684), ('quick', 0.3163), ('good', 0.2148)]",respons,None
klikdokter,62,Good service and quick respons🤗,good service and quick respons,en,0.6908,0,0.467,0.533,2,"[('good service quick', 0.8272), ('service quick respons', 0.822), ('respons', 0.4684), ('quick', 0.3163), ('good', 0.2148)]",quick,None
klikdokter,62,Good service and quick respons🤗,good service and quick respons,en,0.6908,0,0.467,0.533,2,"[('good service quick', 0.8272), ('service quick respons', 0.822), ('respons', 0.4684), ('quick', 0.3163), ('good', 0.2148)]",good,None
klikdokter,63,No Doctor. I give the best for you. 1 start,no doctor. i give the best for you. 1 start,en,0.4588,0.153,0.556,0.292,1,"[('doctor best start', 0.8098), ('doctor best', 0.6811), ('doctor', 0.6721), ('start', 0.3395), ('best', 0.1542)]",doctor best start,None
klikdokter,63,No Doctor. I give the best for you. 1 start,no doctor. i give the best for you. 1 start,en,0.4588,0.153,0.556,0.292,1,"[('doctor best start', 0.8098), ('doctor best', 0.6811), ('doctor', 0.6721), ('start', 0.3395), ('best', 0.1542)]",doctor best,None
klikdokter,63,No Doctor. I give the best for you. 1 start,no doctor. i give the best for you. 1 start,en,0.4588,0.153,0.556,0.292,1,"[('doctor best start', 0.8098), ('doctor best', 0.6811), ('doctor', 0.6721), ('start', 0.3395), ('best', 0.1542)]",doctor,None
klikdokter,63,No Doctor. I give the best for you. 1 start,no doctor. i give the best for you. 1 start,en,0.4588,0.153,0.556,0.292,1,"[('doctor best start', 0.8098), ('doctor best', 0.6811), ('doctor', 0.6721), ('start', 0.3395), ('best', 0.1542)]",start,None
klikdokter,63,No Doctor. I give the best for you. 1 start,no doctor. i give the best for you. 1 start,en,0.4588,0.153,0.556,0.292,1,"[('doctor best start', 0.8098), ('doctor best', 0.6811), ('doctor', 0.6721), ('start', 0.3395), ('best', 0.1542)]",best,None
klikdokter,64,Why this app let me wait for a long time without the doctor's response,why this application let me wait for a long time without the doctor's response,en,0,0,1,0,0,"[('doctor response', 0.5253), ('application let wait', 0.5201), ('time doctor', 0.3002), ('long time', 0.1758), ('let', 0.0462)]",doctor response,doctor response
klikdokter,64,Why this app let me wait for a long time without the doctor's response,why this application let me wait for a long time without the doctor's response,en,0,0,1,0,0,"[('doctor response', 0.5253), ('application let wait', 0.5201), ('time doctor', 0.3002), ('long time', 0.1758), ('let', 0.0462)]",application let wait,None
klikdokter,64,Why this app let me wait for a long time without the doctor's response,why this application let me wait for a long time without the doctor's response,en,0,0,1,0,0,"[('doctor response', 0.5253), ('application let wait', 0.5201), ('time doctor', 0.3002), ('long time', 0.1758), ('let', 0.0462)]",time doctor,None
klikdokter,64,Why this app let me wait for a long time without the doctor's response,why this application let me wait for a long time without the doctor's response,en,0,0,1,0,0,"[('doctor response', 0.5253), ('application let wait', 0.5201), ('time doctor', 0.3002), ('long time', 0.1758), ('let', 0.0462)]",long time,None
klikdokter,64,Why this app let me wait for a long time without the doctor's response,why this application let me wait for a long time without the doctor's response,en,0,0,1,0,0,"[('doctor response', 0.5253), ('application let wait', 0.5201), ('time doctor', 0.3002), ('long time', 0.1758), ('let', 0.0462)]",let,None
