reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
023b1834-2fed-46c6-9191-898f852d7990,Fiko Aditama,https://play-lh.googleusercontent.com/a-/AD_cMMR18Xd9HP_bZ-7XDvUI6SIDSvVzCC9pVmUl4tjhDlC8-v4h,"menurut aku klik dokter adalah salah satu keadaan dimana sebelum mencapai RSU kita sudah tau kenapa pasien , dan pencegahan nya",5,0,1.23.19,2021-06-24 21:23:18,"Hallo Fiko Aditama, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^dw",2021-06-25 08:56:40
870794a3-c520-40de-a309-a194aac99462,raam saaae,https://play-lh.googleusercontent.com/a/AAcHTtfF5x-dnuTyMfb01EQ0d9UCQtkogFlkFtWT-voPInDx=mo,MAKASIH DOKTER,5,0,1.23.19,2021-06-23 16:14:06,"Hallo raam, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-06-23 16:29:13
8212868b-d7a5-4fa0-adfb-80c60c937e18,Azhari Fadil,https://play-lh.googleusercontent.com/a/AAcHTtdIWFqZ_G3bcXaZFWhvzfojLxlEQVU8Q24WlrHh3Mrf=mo,This application is very good,5,4,1.23.19,2021-06-23 08:23:38,"Hallo Azhari, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-06-23 08:36:59
8934bdf6-b636-4101-b5ed-744ca576c01e,safri muhammad,https://play-lh.googleusercontent.com/a/AAcHTtdyUm7bhtIrJaohUqNOu6MVpu4RoCSPVsrekvrsMJHj=mo,Very good and useful app,5,9,1.23.19,2021-06-19 14:43:28,"Hallo Safri Muhammad, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^dw",2021-06-21 08:13:46
8aeea357-36ab-4d96-b1a1-f95255776ab1,Dewi Mas Ajeng,https://play-lh.googleusercontent.com/a/AAcHTteXpNBlJpXk5vuotkKYrn7S9cUivuWRBPYa2rnZcHUv=mo,Helping me to be a good time with my family,5,0,,2021-06-17 22:12:08,"Hai Dewi Mas Ajeng, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^dw",2021-06-18 08:01:56
1b76e19d-505f-47dc-a585-0f9b2e63cc6d,Santosa Kgm,https://play-lh.googleusercontent.com/a/AAcHTtfXy2EG44Lxof5QIrT9CnbDNfBPDT3o4fnSpjCPrGRf=mo,Baik,4,0,1.23.19,2021-06-17 08:28:26,"Hai Santosa Kgm, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya. Yuks kamu juga bisa mendukung aplikasi KlikDokter dengan memberikan ratting 5 ya :) ^dw",2021-06-17 08:45:53
ce38fb64-07cd-4d92-9f2c-19639af3f615,Natasha Bellvania,https://play-lh.googleusercontent.com/a/AAcHTtfzwndIfZCaqOFK1S5q28wstMxnFWOVkovaLGbcsNcv=mo,Good.,4,0,1.21.7,2021-06-16 09:54:00,"Hai Natasha Bellvania, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya. Yuks kamu juga bisa mendukung aplikasi KlikDokter dengan memberikan ratting 5 ya :) ^dw",2021-06-16 09:57:02
17c7cdfb-abe8-42c2-aa10-499ba5afc1c1,Tria Tria,https://play-lh.googleusercontent.com/a-/AD_cMMQrYARtj7avMeftZoxpJmcNKkz2wTwe_JoNcT3I_B9MzJI,Aplikasi yang sangat simple. Saya suka pakai aplikasi ini kalau menginginkan respon yang cepat dari dokter online.,5,0,1.23.19,2021-06-13 07:13:28,"Hai한지영, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^dw",2021-06-14 08:25:50
988eb750-33fe-412e-98a5-c3160847594f,kiky rizkiah,https://play-lh.googleusercontent.com/a/AAcHTteQDNtQglqsPS16McF-2W6UbS_F9wxFdFBSUwHcXA0h=mo,Udah sy bayar 2x g ada respon dari dokternya,1,1,1.23.19,2021-06-08 15:09:39,"Hai Kiky Rizkiah, mohon maaf atas ketidaknyamanannya. Untuk transaksi yang dibatalkan oleh sistem akan dikirimkan kode voucher pengganti melalui whatsapp ke nomor yang terdaftar di KikDokter apabila belum menerima mohon berkenan menginformasikan data diri dan juga nomor whatsapp aktif ke email cs@klikdokter.com :) ^dw",2021-06-08 15:11:59
6f5d9bb3-4157-4816-a162-475eb77676f6,HARTAWAN SETIADHI,https://play-lh.googleusercontent.com/a-/AD_cMMQUtLUfM2Qzqj5hqiD3A3W03E2QxZX6yVf9b-34TLqCuMo,"Terimaksih, sangat membantu.....",5,0,1.23.19,2021-05-31 23:15:30,"Hallo Hartawan Setiadhi, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^dw",2021-06-02 09:28:40
ee8eea14-5c16-49af-b075-ab9535d298fe,Zuyyina Zizien,https://play-lh.googleusercontent.com/a-/AD_cMMRoVw8lTlY9vOVNvxKTncG2tpvVBaR-6Fjd_CRtWfG_pHc,Good,5,0,1.23.19,2021-05-27 15:08:58,"Hallo Zuyyina, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-27 15:13:43
2ea519d3-078a-4962-9a16-3b53130b1c12,Dimas Purwadi,https://play-lh.googleusercontent.com/a-/AD_cMMRJyHxFUI0oWfaG-8bVTWTeIPcVjLpw3PCXhT2dTA1lKTc,Good app. Very helpfull,5,0,,2021-05-18 11:49:27,"Hallo Dimas, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-18 16:36:54
f4d016af-c544-4e72-855a-8abe8cbb6d05,KHAERUDIN SODIQ,https://play-lh.googleusercontent.com/a-/AD_cMMTA_rAVPQZt4XRMHoN3Dt_QwETVxTwZkMxUMKqEikZRYbY,Bagus. Suka konsultasi di sini,5,0,1.23.19,2021-05-17 10:42:01,"Hallo KHAERUDIN, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-17 09:19:59
9173b427-60da-4aae-97c8-87fc467409df,Djuny Kasim,https://play-lh.googleusercontent.com/a-/AD_cMMQAk25w4jQCXoUPsTbOId8ppfjQ8BQSjSrP-QyF-hPQjA,Sangat membantu,5,0,1.23.19,2021-05-16 15:40:26,"Hallo Djuny, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-17 08:39:21
65807c51-0f0d-4e11-8260-a2ad9460f44c,Edi Ferdinan,https://play-lh.googleusercontent.com/a-/AD_cMMTUfHT7QLz93XIVO-AvnrIWbpBL1DjslCujhjR8B8--TQ,Show me the mevie film,5,0,1.21.7,2021-04-29 16:33:24,"Hallo Edi, KlikDokter adalah layanan konsultasi kesehatan online. Selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-30 17:30:13
5bfd2efd-8e03-4aa0-89ad-f37fe6ec24d6,KagakuSan,https://play-lh.googleusercontent.com/a-/AD_cMMQ7kvgegjEboSeySUjhM_BxF9NKTmmQynNKZ4ZOmNy68w,Aplikasinya sangat memudahkan dalam konsultasi. UI nya jga mudah dikenali jadi gk ribet,5,0,1.23.16,2021-04-26 10:15:59,"Hallo, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-27 14:42:17
4e0cc4d5-878f-4429-9954-521edc5f530b,Rahmawati Siti,https://play-lh.googleusercontent.com/a/AAcHTtdC48dt8OBL90A2nQlO4wi-bXCDTxQ8b1MyZ49poOzx=mo,Bisa di andalkan saat dibutuhkan cepat harganya murah,5,0,,2021-04-26 07:42:48,"Hallo Rahmawati, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-05 12:51:39
dbbd3bce-4c2a-4fd5-862c-28fc977f5f65,Tatang Kurnia,https://play-lh.googleusercontent.com/a/AAcHTteBWmVr3JHzciuDRljsI0RaD-PY4OZf3GbQQD_Ufpk-=mo,Biaya terjangkau dan sangat membantu,5,1,,2021-04-26 05:16:26,"Hallo Tatang, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-05 12:52:52
85c8892d-af43-41d5-82fa-b59a5c8df1d4,Jusuf 13,https://play-lh.googleusercontent.com/a-/AD_cMMRT13uoWGvKOROowj8x1G4RgAYLUXxGl2oLSbxcur8zwA,Sangat membantu di saat pandemi,5,1,,2021-04-26 04:38:52,"Hallo Jusuf, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-05 13:02:57
46e272bd-8635-4b50-aaeb-3d18f2080828,Andhyka Praja,https://play-lh.googleusercontent.com/a-/AD_cMMSaRS3C-ZW0Q5-34dwwbzpbXSYsLS4bk0zKlhiiWMVXDBo,Fastvresponse aplikasi bermanfaat,5,1,1.21.7,2021-04-26 04:24:28,"Hallo Andhyka, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-05-05 13:06:37
7c5d2696-d7c1-4805-9c0e-68c6cf0746a8,Opik SN Yusuf,https://play-lh.googleusercontent.com/a/AAcHTtczBJTgRaoa5TxSW6-1MEspvyurzZP8PloPKoEcdmv4=mo,Konsultasi yang memberikan pelayanan secara prima mulai dari konultasinya dan juga jawaban dari dokternya,5,1,,2021-04-26 03:11:18,"Hai Opik, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-27 10:44:46
d34fefdd-b69b-4213-9bfa-884fac28a21c,Samsung Bandung,https://play-lh.googleusercontent.com/a-/AD_cMMSIbSwI4IA_cOV3fCVecv8utLziiWVggV-RYn1sLyuDLg,Ada pelayanan reguler yamg dimana konsultasi bisa gratis dan jawaban dokter memuaskan,5,0,,2021-04-26 02:57:43,"Hallo, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-27 10:45:35
dcd9264f-9586-48ff-be1c-b095a308800c,Dewi Lenny Sari,https://play-lh.googleusercontent.com/a/AAcHTtfd7-KsPOHihTVgdItrEk9yf66mltjHI2157gcbO3So=mo,Dokter Andrew penjelasannya sgt detil dan sangat membantu sekali. Terimakasih banyak Dokter Andrew,5,1,1.23.16,2021-04-26 02:48:56,"Hallo George, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-27 10:46:34
b7f7bd04-c140-4595-a188-8af4a3eb9460,Yulianto Yulianto,https://play-lh.googleusercontent.com/a/AAcHTtdBV-nBJps0HYpnUEOmDueIJbnzCeNjExKcBj-4oN2p=mo,Very good Application,5,2,1.23.16,2021-04-20 22:19:29,"Hai Yulianto, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-21 08:13:33
e9d8bf61-db93-4837-a222-c3a46567a8af,Aditia Setiawan,https://play-lh.googleusercontent.com/a/AAcHTtcPYDpK1jDd7gRyGppjv8OEi8y0kZ4yWweAoH1U20yztQ=mo,Very Helpful and Voluntary Doctor also Available,5,0,1.21.7,2021-04-14 16:48:07,"Hallo Aditia, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-15 12:36:40
ea14ddcb-52c8-4eb2-87ff-32b2dd944de4,Rakhmatyar Ridha,https://play-lh.googleusercontent.com/a/AAcHTteOcZC8MZrgkaLATgOFAbo4hxEIm41LDdwVO0ghKGkq=mo,"Aplikasi aneh, dibayar jam 20:00 notifnya berhasil, di cek jam 21:00 resep kadaluarsa dan history pembayaran smua tidak ada. CS gak membantu disuruh klik resep kadaluarsa katanya masih bisa digunakan, di klik gak muncul apa2. sorry sy uninstall, bad experience with this apps",1,0,,2021-04-13 22:04:14,"Hallo Rakhmatyar, mohon maaf atas ketidaknyamanannya. Mengenai hal ini tentunya akan menjadi saran dan masukkan bagi kami agar lebih baik lagi kedepannya. Terkait kendala yang dialami, mohon berkenan mengirimkan detail keluhan dan printscreennya melalui email cs@klikdokter.com :) ^ur",2021-04-14 09:59:48
dd7bdaeb-81af-436e-9312-78c9dfd0245e,Amuh,https://play-lh.googleusercontent.com/a-/AD_cMMTCR4Nkl54g57MuPKqz2TR4JOllTeE9H4Px3ccQlsmu6zk,"Berkualitas. Pol, deh.",5,0,1.21.7,2021-04-08 14:05:11,"Hallo Amuh, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^md",2021-04-09 16:09:32
cdf6e3f4-d806-4176-b533-6d6f8a992f27,ade may setiawan,https://play-lh.googleusercontent.com/a/AAcHTte98hwkjemPAyCIe3w2ZZUB_9R_Zqxm3BRsThxcbnLk=mo,"Klik dokter keren...semua jadi mudah dan praktis, beli obat ga perlu antri lagi.toppp",5,0,1.21.7,2021-04-07 17:56:52,"Hallo Ade, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 08:34:56
c732ac2a-5218-4729-8b08-d1eff633a85f,fdya 24,https://play-lh.googleusercontent.com/a/AAcHTtc0Av7avQqnY5EOOjxhgnDVPnsmL3iu7l2iG0mQCZ3i=mo,"Aplikasi yang sangat bagus, sangat membantu saya utk dapat info seputar kesehatan yg benar benar terpercaya dan memudahkan saya bisa konsultasi dg dokter spesialies tanpa harus antri di rs.. 👍👍👍",5,0,,2021-04-07 17:52:15,"Hai fdya, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 08:36:33
062ce57d-11fa-4f4a-b42e-9c3a11283853,Wahid Huda,https://play-lh.googleusercontent.com/a/AAcHTtfi6WOQ1oitobcVGGnwYUYEBtR8pjk80szrMVsAPqKc=mo,Aplikasinya klikdokter sangat membantu sekali .. Mantap,5,0,1.23.13,2021-04-07 17:49:28,"Hai Huda, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 09:47:41
7ee0f0f9-09f1-40c5-9d52-b2719ba49f57,ayu Intan,https://play-lh.googleusercontent.com/a-/AD_cMMTMxcwdb26ftIU_HeU-r1y4roYlsKaxcz7D5_CZtLjFWA,"Membantu banget di kala pandemi seperti ini. Konsulnya gampang dan dokternya juga fast respon. Jawaban dokternya juga detail bangeet meskipun pakai yang free. Super super lovee 😍😍 Oh iyaa, fitur2 lain juga membantu banget lho, kayak deteksi covid-19, daftar vaksin laksia, dan kalkulator kesuburan buat aku yg lagi promil ini. Hihi. Pokoknya the best lah KlikDokter ini. Ditunggu fitur2 barunyaa yaa.",5,0,,2021-04-07 17:44:50,"Hallo Ayu, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 09:48:38
ba255fc5-4f49-4399-8994-589e1a396c30,fabila nuranjani,https://play-lh.googleusercontent.com/a-/AD_cMMTTRQc1h9d67YyAwU39edf1feFNp7fXeMchcLBJkmBabiQ,"bagus, sangat membantu",5,0,1.21.7,2021-04-07 17:41:52,"Hai fabila, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 09:50:42
d98aab6a-913b-4311-a8a1-0fe3944511e5,gress,https://play-lh.googleusercontent.com/a-/AD_cMMRvo9CSaWcHb7D45v12Y7ZUF1X1ZxLMUtz8dkBVVXfGEc4,sangat membantu sekali,5,0,1.21.7,2021-04-07 17:40:47,"Hallo gress, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 09:51:32
5d7874b2-9ea6-4690-8f5c-c10c6f3cb928,Arrazka Daffian,https://play-lh.googleusercontent.com/a/AAcHTtcs6gws3YqJkwDnYol3ILNsM-VOSi2UvL-zBDY0Tf8c=mo,"Aplikasinya recommended banget. 👍👍Two thumbs up deh! Buat kamu yg takut keluar rumah karena pandemi mending konsultasi online di aplikasi KlikDokter ini aja karena dokternya ramah-ramah, profesional, and fast respon. Mau sekaligus beli suplemen atau obat juga bisa lho, banyak diskonnya guysss. Kemarin juga sempet daftarin vaksin lansia untuk nenek di sini. Gampang banget tinggal klik. Terima kasih KlikDokter. 💙",5,0,,2021-04-07 17:33:17,"Hallo Arrazka, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 10:13:00
fab77cf2-93ca-4c91-940b-7b0adf2db476,Geta Pritha,https://play-lh.googleusercontent.com/a-/AD_cMMTlSoB80RDiI5bre9xlKyvuRypd-it3J-8u_cAtoID5X2M,Sangat membantu di masa pandemi seperti ini untuk konsultasi secara online dengan dokter dan juga banyak artikel-artikel mengenai kesehatan yang bisa menambah wawasan. Tampilan aplikasi nya juga sangat menarik dan user friendly,5,0,1.21.7,2021-04-07 17:26:00,"Hallo Geta, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 10:18:54
5cdb8d75-b043-4a91-9d73-62ea03498eb7,Bella Nabilah,https://play-lh.googleusercontent.com/a-/AD_cMMT9wTYLDDX2HZckQ-ZNopkuX1h9rUJzhK5einxgpkBQBEQ,Great application to help us very fast in urgent situations 👌🏿,5,5,1.21.7,2021-04-07 17:11:41,"Hai Bella, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 10:25:34
99856cae-45bd-46ca-9bb5-589ac09f20c7,Rachel Panie,https://play-lh.googleusercontent.com/a-/AD_cMMTgAufaF35aqYp8qQgtn875nT6IDmuCpq0BxhCJV0Osvlk,Aplikasi ini sangat membantu saya yg awam sama ttg kesehatan dan responnya sangat cepat. Terima kasih klikDokter👍,5,0,1.21.7,2021-04-07 17:04:55,"Hai Rachel, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 10:33:40
2979d296-1f01-440f-9749-1c165a7f61f3,Andara Anindita,https://play-lh.googleusercontent.com/a-/AD_cMMTx5y5dsYDxalFcREfOboTCeT7kkljR8_RsShT1_R16e7Y,"Useful sekali, tinggal klik bisa dapet informasi dan artikel menarik seputar kesehatan terkini dan bisa konsultasi dokter. Good job!",5,0,1.23.13,2021-04-07 16:58:07,"Hallo Anita, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 10:39:34
a5f5b6fd-c327-49b7-8934-46269bdc3316,Sani Alviyanti,https://play-lh.googleusercontent.com/a-/AD_cMMTBVq8AAijr2srmHciTSEDLrfROCGk8IdBc-Ys8MR2kHx4,Good,5,0,1.21.7,2021-04-07 13:56:22,"Hai Sani, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-08 10:50:07
94fb070f-fd2a-40da-90e0-de5688a22cf0,ZIZI YOENIANT,https://play-lh.googleusercontent.com/a-/AD_cMMTKzHOWO7XZ_lol7ARuUuKzvXPjigqhUPENXQCavE1s3P4,Blm dipakai apa2 kuota voucher dr pembayaran yg dokter sibuk kok dah hbs..jelek bgt sih,1,0,1.21.7,2021-04-04 23:42:08,"Hallo Zizi, mohon maaf atas ketidaknyamanannya. Mengenai kendala yang dialami, agar kami dapat membantu lebih baik, mohon dapat menginformasikan detail kendala melalui email cs@klikdokter.com :) ^ur",2021-04-05 09:11:27
9b88f852-bd19-47d3-b83a-c2963be35155,Putra Agung Prabowo,https://play-lh.googleusercontent.com/a-/AD_cMMSPbyVbB-lud4pP4tFJG0C-J0g1sC_p4_91W2LLy_dTNFo,"very good 👍 i haven't tried the other app. But the first time i'm using klikdokter, it makes me dont want to try another apps.",5,16,1.21.7,2021-03-31 22:42:44,"Hallo Putra, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-04-01 13:25:53
b5504e1c-f6dc-4c3c-8d91-df27a9db07dc,Galuh Fajar gemilang,https://play-lh.googleusercontent.com/a-/AD_cMMSd6cb8YVOA4Y466eTiZzwpane4KCzatle2j78bP7gB,Sangat membantu dalam konsultasi dgn dokter dan artikelnya sangat bermanfaat.,5,0,1.21.7,2021-03-31 13:29:37,"Hallo Galuh, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-03-31 16:48:23
6fa013f0-af87-450e-8c95-de928e9fb8c5,Stephanie Katrinia,https://play-lh.googleusercontent.com/a-/AD_cMMT4-Wt_ZLpGz0HS8Gvzx6dejB-Dp8unSCAejhh3GEcYew,apps yang keren nih buat gue jadi gak perlu ke rumah sakit 🤩🤩,5,0,1.21.7,2021-03-31 07:40:56,"Hallo Stephanie, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-03-31 09:51:27
86815688-7e13-416e-9f81-2607309fa486,Mei Habibi,https://play-lh.googleusercontent.com/a-/AD_cMMRsxjlnJbpSb0Of2U_Jj7NpQQ09yNup7zvKnSCdS4X8Bw,Respon cepat,5,0,1.21.7,2021-03-30 14:45:37,"Hallo Mei, terima kasih atas reviewnya, terus gunakan aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, buat janji dengan dokter, dan masih banyak fitur lainnya yang tersedia gratis 24 jam. Salam sehat :) ^ur",2021-03-30 17:51:28
