content,clean_emoji,language
"Mantap, responnya ceped, dan dokternya to the point tanpa basa-basi untuk menjawab keluhan, semoga kedepan makin bagus Aplikasinya","mantap, responnya ceped, dan dokternya to the point tanpa basa-basi untuk menjawab keluhan, semoga kedepan makin bagus aplikasinya",id
"Really helpful, dan so far so good","really helpful, dan so far so good",en
Hati2 nomor ponsel dijual,hati2 nomor ponsel dijual,hr
More useful and helpful,more useful and helpful,en
Halooooo gmn sih bgitu update data chat dan dokter sy hilang smua... itu penting bgt lho.. medical history sy afa smua dsitu..yak ampunnnnn🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ knp sih pakai update2 segala..tolong balikin smua data sy ... nyesel sy update aplikasinya!!!!,halooooo gmn sih bgitu update data chat dan dokter sy hilang smua... itu penting bgt lho.. medical history sy afa smua dsitu..yak ampunnnnn knp sih pakai update2 segala..tolong balikin smua data sy ... nyesel sy update aplikasinya!!!!,id
Aplikasi sangat membantu menjawab hal yg penasaran oleh masyarakat awam,aplikasi sangat membantu menjawab hal yg penasaran oleh masyarakat awam,id
Data pasien gak ada privasinya disini. Spam telpon nawarin asuransi banyaaaak bgt. Mana mereka gak capek2. Gak diangkat sekali. Tiap jam coba telpon terus sampe diangkat. Kan kampret. Mana giliran diangkat maksa suruh dengerin. Kan ngajak ribut.,data pasien gak ada privasinya disini. spam telpon nawarin asuransi banyaaaak bgt. mana mereka gak capek2. gak diangkat sekali. tiap jam coba telpon terus sampe diangkat. kan kampret. mana giliran diangkat maksa suruh dengerin. kan ngajak ribut.,id
Penjelasan dokternya sangat jelas dan mudah di pahami.,penjelasan dokternya sangat jelas dan mudah di pahami.,id
"Sangat jelas dan puas dg penjelasan dokter""nya.","sangat jelas dan puas dg penjelasan dokter""nya.",id
Sehari 2x di telp spam !,sehari 2x di telp spam !,id
"So recomended usefull convenient apps it help me a lot to reveal medical health myth false information and it help me consult with any medical health that i dont really understand, one most important things is i can consult any minor symptoms. All doctors are qualified friendly polite, they answers all my question right to the point gave me usefull suggestions, quick response. But i cant delete some of my previous consultation questions. I like this apps so much, keep it up","so recomended usefull convenient application it help me a lot to reveal medical health myth false information and it help me consult with any medical health that i do not really understand, one most important things is i can consult any minor symptoms. all doctors are qualified friendly polite, they answers all my question right to the point gave me usefull suggestions, quick response. but i cannot delete some of my previous consultation questions. i like this application so much, keep it up",en
"Saya menyesal sudah install aplikasi ini. Tiba2 saya ditelp dari telemarketing alodokter ditawarin asuransi dll, maksa lagi. Mending pikir2 lagi deh kalo yang mau install aplikasi ini, hati2 data kamu disalahgunakan.","saya menyesal sudah install aplikasi ini. tiba2 saya ditelp dari telemarketing alodokter ditawarin asuransi dll, maksa lagi. mending pikir2 lagi deh kalo yang mau install aplikasi ini, hati2 data kamu disalahgunakan.",id
halo tolong jangan telfon terus menerus itu sangat menggangu. serasa data saya di telanjangin. gara gara daftar alodokter marketing si marketing tp jangan ganggu dong klo gak di notice ya udah artinya prodaknya gak menarik atau belum butuh,halo tolong jangan telfon terus menerus itu sangat menggangu. serasa data saya di telanjangin. gara gara daftar alodokter marketing si marketing tp jangan ganggu dong klo gak di notice ya udah artinya prodaknya gak menarik atau belum butuh,id
dokternya kurang respon & jawaban nya terkesan copy paste,dokternya kurang respon & jawaban nya terkesan copy paste,id
"Fast response, well explained","fast response, well explained",en
Respon lama buat janjian gajelas di proses berjam-jam mgkn bisa sampe berhari hari. Mgkn responnya cepet kalau kalian BAYAR 25k buat chatting. Jauh lebih cepat dan simpel kalau telpon langsung ke dokternya. Cocok buat orang yg gk urgent dan tanya2 doang,respon lama buat janjian gajelas di proses berjam-jam mgkn bisa sampe berhari hari. mgkn responnya cepet kalau kalian bayar 25k buat chatting. jauh lebih cepat dan simpel kalau telpon langsung ke dokternya. cocok buat orang yg gk urgent dan tanya2 doang,id
"GILA!!!! Kenapa info data saya bocor mengatasnamakan alodokter, dia minta no ktp dan no rekening. BAGAIMANA PERTANGGUNG JAWABANNYA!? Apakah ini benar dari kalian?","gila!!!! kenapa info data saya bocor mengatasnamakan alodokter, dia minta no ktp dan no rekening. bagaimana pertanggung jawabannya!? apakah ini benar dari kalian?",id
"Bruh why you selling the privacy data, such a dumb dumb always got spam everyday","bruh why you selling the privacy data, such a dumb dumb always got spam everyday",en
"Untuk masa Pandemi sekarang ini, konsultasi via app sangat membantu sekali. Terima kasih","untuk masa pandemi sekarang ini, konsultasi via application sangat membantu sekali. terima kasih",id
Sangat membantu di kondisi covid saat ini,sangat membantu di kondisi covid saat ini,id
Penjelasan dokter ok,penjelasan dokter ok,id
Easy to use,easy to use,en
"Aplikasi gak niat,isi tanggal lahir minta tempat,udah di isi balik lagi minta tanggal lahir..gitu aja terus smpe kfc jualan seblak","aplikasi gak niat,isi tanggal lahir minta tempat,udah di isi balik lagi minta tanggal lahir..gitu aja terus smpe kfc jualan seblak",id
Ngontak psikolog malah ngerasa lebih parah. Kayak worth aja buat bunuh diri gitu,ngontak psikolog malah ngerasa lebih parah. kayak worth aja buat bunuh diri gitu,id
Sangat jelas sekali,sangat jelas sekali,id
"Thanks ya, very helpfull","thanks ya, very helpfull",en
It helps a lot,it helps a lot,en
Bagus dolternya responsif,bagus dolternya responsif,ca
sangat membantu saat butuh bertanya ke dokter untuk tindakan awal gejala penyakit sebelum di bawa kerumah sakit,sangat membantu saat butuh bertanya ke dokter untuk tindakan awal gejala penyakit sebelum di bawa kerumah sakit,id
boleh tanya dokter? sy sdh hampir 3 th semir rambut dari uban putih jd hitam. tp efeknya kulit setubuh badan gatal .dan stlh sy makan incidal dlm 5 menit hilang gatalnya. tp 3 hr lg muncul gatal kulit .sdh tes kulit di di dr. indrayana di jl. tanah abang .... tp tdk ada faktor yng jd memicu gatal. apa ini krn sy rutin semir rambut stiap 10hr ya? apa hrs sy hentikan mencat rambut spy tdk alergi kulit dan gatal?,boleh tanya dokter? sy sdh hampir 3 th semir rambut dari uban putih jd hitam. tp efeknya kulit setubuh badan gatal .dan stlh sy makan incidal dlm 5 menit hilang gatalnya. tp 3 hr lg muncul gatal kulit .sdh tes kulit di di dr. indrayana di jl. tanah abang .... tp tdk ada faktor yng jd memicu gatal. apa ini krn sy rutin semir rambut stiap 10hr ya? apa hrs sy hentikan mencat rambut spy tdk alergi kulit dan gatal?,id
"Di masa pandemi seperti sekarang ini, konsultasi online dengan dokter adalah cara saya untuk menenangkan diri apalagi masalah anak. Kece sih ini!","di masa pandemi seperti sekarang ini, konsultasi online dengan dokter adalah cara saya untuk menenangkan diri apalagi masalah anak. kece sih ini!",id
"Kenapa ya data pribadi saya jadi bocor, 2 kali di telp ngaku atas nama alodokter tapi seperti nya penipu karna minta data pribadi","kenapa ya data pribadi saya jadi bocor, 2 kali di telp ngaku atas nama alodokter tapi seperti nya penipu karna minta data pribadi",id
Terima kasih untuk sesi konseling psikolognya. Saya merasa terbantu,terima kasih untuk sesi konseling psikolognya. saya merasa terbantu,id
Aplikasi kesehatan tp marketingnya melebihi kartu kredit. Notifikasi terus2an dah gt tiap hr d tlp marketing. 👎👎👎👎👎,aplikasi kesehatan tp marketingnya melebihi kartu kredit. notifikasi terus2an dah gt tiap hr d tlp marketing.,id
Good job Dok!,good job dok!,sl
"pelayanan cepat, sejak awal release app ini udh mencoba dan skg jadi banyak improvement. app terbaik mengenai permasalahan kesehatan","pelayanan cepat, sejak awal release application ini udh mencoba dan skg jadi banyak improvement. application terbaik mengenai permasalahan kesehatan",id
sangat membantu sekali,sangat membantu sekali,id
User friendly app :'') Thank you.,user friendly application :'') thank you.,en
Membantu di saat sakit,membantu di saat sakit,id
Luar biasa membntu,luar biasa membntu,id
dokter memberi penjelasan dengan sangat detail...terimakasih,dokter memberi penjelasan dengan sangat detail...terimakasih,id
Its helpful with right information,its helpful with right information,en
"Penjelasannya mudah dimengerti, thanks.","penjelasannya mudah dimengerti, thanks.",id
Quick and dependable response.,quick and dependable response.,fr
App ini sangat membantu terimakasih alodokter💙💙💙,application ini sangat membantu terimakasih alodokter,id
Ini udah ga bisa bayar lewat pulsa lagi apa gimana yak? Udah nanya kesana kemari ga ada jawaban,ini udah ga bisa bayar lewat pulsa lagi apa gimana yak? udah nanya kesana kemari ga ada jawaban,id
"Do this serve people and therapist? I need one, there something wrong with me since childhood. I'll give 5 stars if there is, because I REALLY NEED ONE. I don't care how much I pay, I just want to be normal.","do this serve people and therapist? i need one, there something wrong with me since childhood. i will give 5 stars if there is, because i really need one. i do not care how much i pay, i just want to be normal.",en
"Aplikasi ini sangat membantu utk konsultasi masalah kesehatan, terutama saat pandemi covid 19 spt ini saya menghindari datang ke rs. sumber info lsg dr dokternya shg terjamin kevalidannya. saran saya kurangi penggunaan template jawaban, dan jawablah sesuai yg ingin diketahui oleh pasien.","aplikasi ini sangat membantu utk konsultasi masalah kesehatan, terutama saat pandemi covid 19 spt ini saya menghindari datang ke rs. sumber info lsg dr dokternya shg terjamin kevalidannya. saran saya kurangi penggunaan template jawaban, dan jawablah sesuai yg ingin diketahui oleh pasien.",id
Satisfied with the solution and tips,satisfied with the solution and tips,en
Respond nya cepat,respond nya cepat,ca
amat membantu....kesemua soal sy d tangani dgn baik dan ramah...terimakasih.,amat membantu....kesemua soal sy d tangani dgn baik dan ramah...terimakasih.,id
Membantu untuk bertanya seputar masalah kesehatan,membantu untuk bertanya seputar masalah kesehatan,id
Sangat membantu. Trims,sangat membantu. trims,id
Pelayanan dokternya cepat,pelayanan dokternya cepat,id
"Pelayanan yang baik dan memuaskan, Dokter sangat melayani dengan baik, Terimakasih Alodokter","pelayanan yang baik dan memuaskan, dokter sangat melayani dengan baik, terimakasih alodokter",id
"trnyta aplikasi ini tidak dapat mengamankan data saya, sudah berkali kali mendpt telfon spam, dan ini sangat menganggu, tolong segera perbaiki proteksinya","trnyta aplikasi ini tidak dapat mengamankan data saya, sudah berkali kali mendpt telfon spam, dan ini sangat menganggu, tolong segera perbaiki proteksinya",id
"Quick respond, apps recomended","quick respond, application recomended",en
"Fast respon dokternya, kerenn 👍👍👍","fast respon dokternya, kerenn",no
"Ini marketing asuransinya ganggu banget, ga bisa dibilang nggak. Dihubungi terus2an setiap minggunya di jam kerja kantor. Kalo kalian dapet tlp dari marketing asuransi ini hati2 krn sistem bayarnya bisa autodebet setelah kita bilang setuju.","ini marketing asuransinya ganggu banget, ga bisa dibilang nggak. dihubungi terus2an setiap minggunya di jam kerja kantor. kalo kalian dapet tlp dari marketing asuransi ini hati2 krn sistem bayarnya bisa autodebet setelah kita bilang setuju.",id
"Peresepan obat paten yang mahal dan Penawaran asuransi seharusnya menyesuaikan dengan kondisi pasien, dahulu alodokter bagus mengedukasi, tapi saat ini lebih berorientasi bisnis","peresepan obat paten yang mahal dan penawaran asuransi seharusnya menyesuaikan dengan kondisi pasien, dahulu alodokter bagus mengedukasi, tapi saat ini lebih berorientasi bisnis",id
Inovatif. Semoga makin maju.,inovatif. semoga makin maju.,sl
kok ada iklan durex ku buka ini:v,kok ada iklan durex ku buka ini:v,id
Helpfull. Thank you 🙏,helpfull. thank you,en
"Sangat membantu, dan respon cepat","sangat membantu, dan respon cepat",id
"semenjak gbaung di alodokter sy sering ditelponin sama cs suruh bikin asuransi kesehatan, pdahal sy sudah punya asuransi dipaksa2.","semenjak gbaung di alodokter sy sering ditelponin sama cs suruh bikin asuransi kesehatan, pdahal sy sudah punya asuransi dipaksa2.",id
Respon yang cepat.,respon yang cepat.,id
Nice app. Very helpful during this situation.,nice application. very helpful during this situation.,en
Thx to this aps during covid,thanks to this aps during covid,en
Sangat membantu dan helpful serta tidak susah dalam pemanfaatan aplikasinya,sangat membantu dan helpful serta tidak susah dalam pemanfaatan aplikasinya,id
Belom selesai tanya kok tiba2 udah ada tulisan terima kasih. Padahal saya ga pencet tulisan terima kasih. Jadi belom selesai nanya langsung stop konsulnya,belom selesai tanya kok tiba2 udah ada tulisan terima kasih. padahal saya ga pencet tulisan terima kasih. jadi belom selesai nanya langsung stop konsulnya,id
Sangat membantu dan efektif,sangat membantu dan efektif,id
"I love this app, use friendly.","i love this application, use friendly.",en
Very helpful during pandemic!,very helpful during pandemic!,en
Pls save my chatt history,pls save my chatt history,en
It was great apps,it was great application,en
"saya merasa tertipu.. katanya gratis tapi kok rekening saya disedot juga. tolong berhentikan saya terhadap layanan asuransi ini.. tolong sekali aplikasi ! kalau mau mendapat tambahan nasabah, jangan nipu gini caranya..","saya merasa tertipu.. katanya gratis tapi kok rekening saya disedot juga. tolong berhentikan saya terhadap layanan asuransi ini.. tolong sekali aplikasi ! kalau mau mendapat tambahan nasabah, jangan nipu gini caranya..",id
Diberikan referensi yg komplit. Trims.,diberikan referensi yg komplit. trims.,id
"Saya mau konsul, udah bayar, eh dokternya offline, saya cari dokter lain, disuruh bayar lagi. Trus duitnya hangus apa gimana?","saya mau konsul, udah bayar, eh dokternya offline, saya cari dokter lain, disuruh bayar lagi. trus duitnya hangus apa gimana?",id
Sangat membantu menenangkan diri saat tidak bisa ke rumah sakit karna kondisi covid19,sangat membantu menenangkan diri saat tidak bisa ke rumah sakit karna kondisi covid19,id
Aplikasi sangat bermanfaat 👌,aplikasi sangat bermanfaat,id
"Ok cepat ditanggapin , tetapibga ada suggest. Obat","ok cepat ditanggapin , tetapibga ada suggest. obat",id
Nice and helpful,nice and helpful,en
Terima kasih sangat membantu,terima kasih sangat membantu,id
Dont download this app privacy problem your data might get stolen by phishing,do not download this application privacy problem your data might get stolen by phishing,en
Pelayanan cepat dan ramah,pelayanan cepat dan ramah,id
"Sangat puassss sekali...ramah,,,detail,,,sabar...","sangat puassss sekali...ramah,,,detail,,,sabar...",id
"data yang didaftarkan digunakan untuk telemarketing, jadi nanti nomor bakal ditelfon sama CS yang nawarin asuransi, awalnya bilang free ternyata ada potongan di rekening, udah coba batalin ternyata tetep saldo kepotong","data yang didaftarkan digunakan untuk telemarketing, jadi nanti nomor bakal ditelfon sama cs yang nawarin asuransi, awalnya bilang free ternyata ada potongan di rekening, udah coba batalin ternyata tetep saldo kepotong",id
Customer's data is not secure. I got scam call twice a day.,customer's data is not secure. i got scam call twice a day.,en
Silahkan download kalau mau diterror sama nomor penipu.,silahkan download kalau mau diterror sama nomor penipu.,id
"Klmrin d tlfon sama org marketing katanya gratis buat ala dokter dan klau masuk inap ngk d bayar,tiba2 d potong rp95.000......","klmrin d tlfon sama org marketing katanya gratis buat ala dokter dan klau masuk inap ngk d bayar,tiba2 d potong rp95.000......",id
ga Ada privacy ya . ditelpon macam asuransi,ga ada privacy ya . ditelpon macam asuransi,id
Sangat membantu kondisi kesehatan Saya Di kondisi saat ini,sangat membantu kondisi kesehatan saya di kondisi saat ini,id
"cepat respon, baik dan lancar komunikasinya","cepat respon, baik dan lancar komunikasinya",id
Identitas ga aman,identitas ga aman,pt
good things for conlsutation,good things for conlsutation,en
"Data pengguna bocor kah? Berkali² dapat spam telepon mengaku dgn nomor berbeda² mengaku dari Alodokter, dan bisa²nya dia tau data yg udh kita masukkan ke alodokter.","data pengguna bocor kah? berkali dapat spam telepon mengaku dgn nomor berbeda mengaku dari alodokter, dan bisanya dia tau data yg udh kita masukkan ke alodokter.",id
Cukup membantu dlm kondisi urgent,cukup membantu dlm kondisi urgent,id
Tolong tambahin pembayaran pake pulsa lagi dong karena sangat membantu ketika lagi benar-benar butuh konsultasi dokter,tolong tambahin pembayaran pake pulsa lagi dong karena sangat membantu ketika lagi benar-benar butuh konsultasi dokter,id
Membantu sekali komunikasi lancar Dan dokter nya ramah Dan komunikatif. Cara baru dalam konsultasi kesehatan. Berguna sekali. Terimakasih,membantu sekali komunikasi lancar dan dokter nya ramah dan komunikatif. cara baru dalam konsultasi kesehatan. berguna sekali. terimakasih,id
Dokter nya friendly dan detail,dokter nya friendly dan detail,no
"Dokter siaga jawab chat, jd yg diduga duga dan ragu ragu terjawab dg cepat","dokter siaga jawab chat, jd yg diduga duga dan ragu ragu terjawab dg cepat",id
Sangat membantu ketidakjelasan sy,sangat membantu ketidakjelasan sy,id
Sangat membantu untuk konsul dgn dokter tanpa harus ke RS di musim pandemi seperti saat ini,sangat membantu untuk konsul dgn dokter tanpa harus ke rs di musim pandemi seperti saat ini,id
Bisa dapat informasi yg diinginkan,bisa dapat informasi yg diinginkan,id
"Sumpah jgn di download bahkan jgn log in di google juga, data kalian bakal kesebar. Asuransi yg katanya dari alodokter juga telpon terus 😭","sumpah jgn di download bahkan jgn log in di google juga, data kalian bakal kesebar. asuransi yg katanya dari alodokter juga telpon terus",id
"Aplikasi overall is good. Dari jenis pelayanan yang ditawarkan sangat bagus. Tetapi dari segi merketingnnya sangat disayangkan. Ketika kalian daftar applikasi ini, kalian akan ditawarkan asuransi dari alodokter, dan kalian akan ditelfon terus. Saya sarankan kalian dengarkan dan jawan tidak. Jika kalian ingin ikut proteksi alodokter, ikut saja yang dari aplikasinya. Kalian bisa dengan jelas baca syarat dan ketentuannya.","aplikasi overall is good. dari jenis pelayanan yang ditawarkan sangat bagus. tetapi dari segi merketingnnya sangat disayangkan. ketika kalian daftar applikasi ini, kalian akan ditawarkan asuransi dari alodokter, dan kalian akan ditelfon terus. saya sarankan kalian dengarkan dan jawan tidak. jika kalian ingin ikut proteksi alodokter, ikut saja yang dari aplikasinya. kalian bisa dengan jelas baca syarat dan ketentuannya.",id
"Dokternya judes dan terlalu judgemental bgt, pdhl saya bilang apa tp diagnosanya apa. Saya kecewa, lebih baik halodoc.","dokternya judes dan terlalu judgemental bgt, pdhl saya bilang apa tp diagnosanya apa. saya kecewa, lebih baik halodoc.",id
Alhamdulillah Ada Aplikasi ini..jadi bisa melakukan pertolongan pertama saat belum sempat ke Klinik or RS..Thank you Alodokter,alhamdulillah ada aplikasi ini..jadi bisa melakukan pertolongan pertama saat belum sempat ke klinik or rs..thank you alodokter,id
"Hati-hati download aplikasi ini, utamanya register menggunakan nomor hp. Setiap hari sy ditelpon dengan nomor tdk jelas bersumber dari aplikasi ini. Sampah!!","hati-hati download aplikasi ini, utamanya register menggunakan nomor hp. setiap hari sy ditelpon dengan nomor tdk jelas bersumber dari aplikasi ini. sampah!!",id
"Pada kolom profil nama aplikasi ubahlah perintah pengisian ""nama"" menjadi ""nickname"". Supaya privasi pasien terjaga, tidak terekspos di web ketika mereka mencari nama lengkapnya sendiri.","pada kolom profil nama aplikasi ubahlah perintah pengisian ""nama"" menjadi ""nickname"". supaya privasi pasien terjaga, tidak terekspos di web ketika mereka mencari nama lengkapnya sendiri.",id
Sangat membantu.terimakasih dokter anda sangat baik,sangat membantu.terimakasih dokter anda sangat baik,id
Wow.. sungguh sangat membantu. Terima kasih banyak Alodokter.,wow.. sungguh sangat membantu. terima kasih banyak alodokter.,id
"Dapat telpon dari pihak alodokter nawarin jasa asuransi. Kirain gratis, eh ujungnya ada biaya-nya juga toh. Sampe csnya bilang ""3ribu doang pak, masa gak bisa?"" Sakit saya dengernya. Udah dikasih tahu saya nganggur, gak punya pendapatan sama sekali. Enggan juga minta uang jajan ke orang tua, ya masa saya harus minta buat bayarin angsuran? Udah dibilang berkali-kali keberatan, tapi csnya malah ngulang2 omongannya. Emang katanya gak ada unsur pemaksaan, tapi dari omongan cs nya aja udh bikin kesel","dapat telpon dari pihak alodokter nawarin jasa asuransi. kirain gratis, eh ujungnya ada biaya-nya juga toh. sampe csnya bilang ""3ribu doang pak, masa gak bisa?"" sakit saya dengernya. udah dikasih tahu saya nganggur, gak punya pendapatan sama sekali. enggan juga minta uang jajan ke orang tua, ya masa saya harus minta buat bayarin angsuran? udah dibilang berkali-kali keberatan, tapi csnya malah ngulang2 omongannya. emang katanya gak ada unsur pemaksaan, tapi dari omongan cs nya aja udh bikin kesel",id
Sumpah sangat membantu dimasa pandemi kayak gini,sumpah sangat membantu dimasa pandemi kayak gini,id
Bagus Dan sangat membantu menjawab keluhan yg sedang dialami,bagus dan sangat membantu menjawab keluhan yg sedang dialami,id
Ok sangat membantu,ok sangat membantu,id
Saya kasih satu bintang karena saya gak bisa ganti alamat email di akun profil saya. Padahal saya salah ketik alamat email. Kok diloloskan saja. Saya gak bisa perbaiki alamat email saya.,saya kasih satu bintang karena saya gak bisa ganti alamat email di akun profil saya. padahal saya salah ketik alamat email. kok diloloskan saja. saya gak bisa perbaiki alamat email saya.,id
Aplikasi yang bagus,aplikasi yang bagus,id
Membantu mencari solusi... 🙏,membantu mencari solusi...,id
Sukses selalu untuk para dokter infonesia,sukses selalu untuk para dokter infonesia,id
Really help me,really help me,en
"Selamat pagi dokter, Mohon arahan bagaimana sebaiknya untuk wanita yang hamil masa pandemic ini apakah boleh bekerja di kantor atau work from home? Atau adalah batasan usia kehamilan yang boleh bekerja di kantor atau WFH. Salam","selamat pagi dokter, mohon arahan bagaimana sebaiknya untuk wanita yang hamil masa pandemic ini apakah boleh bekerja di kantor atau work from home? atau adalah batasan usia kehamilan yang boleh bekerja di kantor atau wfh. salam",id
"Terimakasih dok,respon cepat dan jelas","terimakasih dok,respon cepat dan jelas",id
Bagus Dan memberikan solusi konsultasi dengan dokter yg kompeten,bagus dan memberikan solusi konsultasi dengan dokter yg kompeten,id
Aku recommend banget buat kalian harus punya alodokter karena sangat membantu 💛,aku recommend banget buat kalian harus punya alodokter karena sangat membantu,id
Sangat membantu di saat urgent,sangat membantu di saat urgent,id
Aplikasi sangat berfaedah 👌,aplikasi sangat berfaedah,id
Aplikasi ini sangat membantu masalah seputar kesehatan ..jadi gak malu lagi untuk tanya sama dokter ..Terimakasih..,aplikasi ini sangat membantu masalah seputar kesehatan ..jadi gak malu lagi untuk tanya sama dokter ..terimakasih..,id
"Baru pertama kali coba, sangat membantu.. Terima kasih","baru pertama kali coba, sangat membantu.. terima kasih",id
Dok. Myra sangat membantu semua masalah saya,dok. myra sangat membantu semua masalah saya,id
Sekalian dokter hewan ditambahkan ke list ya ! Hanya saran saja.,sekalian dokter hewan ditambahkan ke list ya ! hanya saran saja.,id
Helpfull for urgent,helpfull for urgent,no
Cukup membantu untuk konsultasi dengan dokter secarpap cepat,cukup membantu untuk konsultasi dengan dokter secarpap cepat,id
"Sangat mengecewakan, rekening saya terdebet 2x untuk program alodokter dan TANPA ADA PERSETUJUAN SAYA. Saya bingung kenapa Alodokter bisa tahu nomor rekening saya. Saya sudah melakukan pembatalan pada tanggal 3 Juni 2020, dan di hari Jumat, 5 Juni 2020 terdebet lagi. Saya mohon agar segera ditanggapi. Atau saya akan laporkan HAL INI ke pihak yg berwenang. Terim Kasih","sangat mengecewakan, rekening saya terdebet 2x untuk program alodokter dan tanpa ada persetujuan saya. saya bingung kenapa alodokter bisa tahu nomor rekening saya. saya sudah melakukan pembatalan pada tanggal 3 juni 2020, dan di hari jumat, 5 juni 2020 terdebet lagi. saya mohon agar segera ditanggapi. atau saya akan laporkan hal ini ke pihak yg berwenang. terim kasih",id
"Itu apa sih alodok, ko ada penipuan segala, anjir lah data aenk dah di serahin, apa perlu lapor ke polisi ? Njir lah banyak penipu ngatasnamakan alodokter, maaf ya alodokter cma agak riskan aja ini hal begini.","itu apa sih alodok, ko ada penipuan segala, anjir lah data aenk dah di serahin, apa perlu lapor ke polisi ? njir lah banyak penipu ngatasnamakan alodokter, maaf ya alodokter cma agak riskan aja ini hal begini.",id
Fast respond 😊😊😊😊,fast respond,fr
"Bermanfaat sekali,terima kasih","bermanfaat sekali,terima kasih",id
"Jangan mau nginstal aplikasi ini, y ada entar diteror y nawarin asuransi. Gila udah ditolak masih az nyoba nawarin pake nomor telp yang beda. Mana ga bisa delete account lagi, alamat diteror seumur hidup nih","jangan mau nginstal aplikasi ini, y ada entar diteror y nawarin asuransi. gila udah ditolak masih az nyoba nawarin pake nomor telp yang beda. mana ga bisa delete account lagi, alamat diteror seumur hidup nih",id
"I think it should present ""downloadable prescription"". I found it was really hard to get the prescription from drugstore. They asked about it and couldn't give the medicine even they have it. They are afraid of no copied prescription as the usual prescription from doctors.","i think it should present ""downloadable prescription"". i found it was really hard to get the prescription from drugstore. they asked about it and could not give the medicine even they have it. they are afraid of no copied prescription as the usual prescription from doctors.",en
Sangat membantu sekali.,sangat membantu sekali.,id
Response cepat dan jelas,response cepat dan jelas,fr
Apapun keluhan dan pertanyaannya terjawab. Ini sangat membantu!,apapun keluhan dan pertanyaannya terjawab. ini sangat membantu!,id
good so far,good so far,so
"Gua tu cuma pen nanya di alodokter ngapa berak gua ijo, kenapa tiba2 data gua sampe ke oraang nawarin asuransiiiiiiiiii?","gua tu cuma pen nanya di alodokter ngapa berak gua ijo, kenapa tiba2 data gua sampe ke oraang nawarin asuransiiiiiiiiii?",id
"Baru 2x konsul gratis, saya kasi bintang 5, karena chat-nya betul² dijawab secara profesional. Belum nyoba yang gak gratis, mestinya bisa lebih dari itu.","baru 2x konsul gratis, saya kasi bintang 5, karena chat-nya betul dijawab secara profesional. belum nyoba yang gak gratis, mestinya bisa lebih dari itu.",id
sangat membantu ketika saya sakit 👍,sangat membantu ketika saya sakit,id
Cepat sekali responnya,cepat sekali responnya,id
This app is really helpful,this application is really helpful,en
"Not recommended!!! Customers' data and privacy are not secure. After I logged in and used the app's service, I constantly got spam calls from assurance providers claiming to be Alodokter's representatives that I believe to be a fraud","not recommended!!! customers' data and privacy are not secure. after i logged in and used the application's service, i constantly got spam calls from assurance providers claiming to be alodokter's representatives that i believe to be a fraud",en
It is really helpful when my mother got injury during this quarentine so I could discuss it with the real doctor before taking any action.,it is really helpful when my mother got injury during this quarentine so i could discuss it with the real doctor before taking any action.,en
Sangat membantu dan bisa dikontak setiap saat,sangat membantu dan bisa dikontak setiap saat,id
Aplikasi'a membantu pelayanan cepat sangat dianjurkan bagi Kalian yg ingin sekedar konsultasi atau tanya2 seputar kesehatan kalian,aplikasi'a membantu pelayanan cepat sangat dianjurkan bagi kalian yg ingin sekedar konsultasi atau tanya2 seputar kesehatan kalian,id
"Aplikasi yang inovatif, Terutama untuk mengarahkan pengguna ke tahap selanjutnya karena bisa bertanya langsung tanpa harus ke RS/Klinik. Akan lebih baik lagi jika bisa history chat otomatis terkirim ke email terdaftar..","aplikasi yang inovatif, terutama untuk mengarahkan pengguna ke tahap selanjutnya karena bisa bertanya langsung tanpa harus ke rs/klinik. akan lebih baik lagi jika bisa history chat otomatis terkirim ke email terdaftar..",id
"So far, excellent.","so far, excellent.",ca
Highly recommended for you👌,highly recommended for you,en
"Saya merasa cukup terganggu dengan telepkn yang masuk mengatasnamakan app yang terus""an menawari proteksi, mohon dikurangi untuk panggilan saat jam kerja","saya merasa cukup terganggu dengan telepkn yang masuk mengatasnamakan application yang terus""an menawari proteksi, mohon dikurangi untuk panggilan saat jam kerja",id
"aplikasi ga jelas, dichat ga ada yg balas..","aplikasi ga jelas, dichat ga ada yg balas..",id
Bagus Trimakasih banyak,bagus trimakasih banyak,id
This app give doctor's feedback very fast. 👍,this application give doctor's feedback very fast.,en
tanya jawab memuaskan.. dokternya juga ramah.. thx,tanya jawab memuaskan.. dokternya juga ramah.. thanks,id
Penjelasannya ok dan ramah,penjelasannya ok dan ramah,id
"Nice apps, dokter membantu","nice application, dokter membantu",it
Best for help to me and my family health,best for help to me and my family health,en
Sangat bagus verry good.,sangat bagus verry good.,tl
"Sangat membantu aplikasi chat dengan dokternya, penjelasan rinci dan mereka sabar","sangat membantu aplikasi chat dengan dokternya, penjelasan rinci dan mereka sabar",id
Terima kasih aplikasi ini sangat membantu dan mudah2an berguna bagi semua pengguna yang memanfaatkan jasa alodokter ini. Thanks for all.,terima kasih aplikasi ini sangat membantu dan mudah2an berguna bagi semua pengguna yang memanfaatkan jasa alodokter ini. thanks for all.,id
